em,smiles,solvent
,F[B-]1(F)n2c(ccc2C2C=CCCC2)C(c2ccccc2)=C2C=CC(C3C=CCCC3)=[N+]21,ClCCl
,C[C@@]1(CO)c2cc(O)c(O)cc2Oc2cc(O)c([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c(O)c21,CO
,F[B-]1(F)n2c(c(-c3ccccc3)c(Br)c2-c2ccc(N3CCOCC3)cc2)C=c2c(-c3ccccc3)c(Br)c(=C3C=CC(=[N+]4CCOCC4)C=C3)n21,ClCCl
,O=Cc1ccccc1-c1c2nc(c(-c3ccccc3)c3ccc([nH]3)c(-c3ccccc3)c3nc(c(-c4ccccc4)c4ccc1[nH]4)C=C3)C=C2,ClC(Cl)Cl
572.0,Cc1cc(/C=C/c2ccccc2OC(F)(F)F)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O
,CCCCCCCCn1c(=O)/c(=c2\s/c(=C\c3ccc4c(c3)C3CCCC3N4c3ccc4c(c3)C(CCCC)(CCCC)c3ccccc3-4)c(=O)n2CCCCCCCC)s/c1=C(/C#N)C(=O)O,ClC(Cl)Cl
,N#C/C(=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)C(=O)O,CCO
,COC(=O)CCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,CCO
,CC1(C)c2ccccc2-c2ccc(N3c4ccc(-c5ccc(-c6ccc(C=C7C(=O)c8ccc(C(=O)O)cc8C7=O)s6)s5)cc4C4CCCC43)cc21,ClC(Cl)Cl
533.0,CCC1=C(C)C2=C(C)c3c(I)c(I)cn3[B-](F)(F)[N+]2=C1C,CC(C)=O
,C(#Cc1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,ClCCl
480.0,COC(=O)c1cc(=O)n(C)c2cc(-c3ccc(OC)cc3)sc12,CCO
,CC1(C)CC(=O)C(C(C2=C(O)CC(C)(C)CC2=O)c2ccccc2F)=C(O)C1,CCO
,COc1cc(O)c2c(=O)c3c(O)c(OC)ccc3oc2c1O,CO
466.0,O=P(c1ccccc1)(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,Cc1ccccc1
,CCCCn1c(=O)c2cc(=CC=C3Sc4ccccc4N3CC)c(=O)c3cccc(c3-2)c1=O,CO
550.0,CN(C)c1ccc2c(c1)C(C)(C)c1cc(C(=O)c3cn(C4CC(O)C(CO)O4)nn3)ccc1-2,CCOC(C)=O
,CCCCCC1c2c(C)c(-c3ccc(/C=C(/C#N)C(=O)O)o3)c(C)n2[B-](F)(F)[N+]2=C(C)C(c3ccc4c(c3)Sc3cc(C5=C(C)C6C(CCCCC)c7c(C)c(-c8ccc(/C=C(\C#N)C(=O)O)o8)c(C)n7[B-](F)(F)[N+]6=C5C)ccc3N4CCC)=C(C)C12,ClCCl
454.0,FS(F)(F)(F)(F)c1ccc(C#Cc2ccc(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)cc1,Cc1ccccc1
,CCCCCCCCCCCCCCCC[n+]1ccc(/C=C(\C)c2ccccc2)cc1,CC(C)=O
,CC1=C(C)/C(=C/c2cccc(C=O)n2)N=C1O,CCO
429.0,N#Cc1cc(-c2ccc(F)cc2)cnc1O,ClC(Cl)(Cl)Cl
733.0,C[O+]=C1C=CC=CC1=C1c2ccc(N(C)C)cc2P(=O)(c2ccccc2)c2cc(N3CCCC3)ccc21,O
500.0,COc1cc2cc(-c3cc4cc(OC)c(OC)cc4oc3=O)oc2cc1OC,CS(C)=O
611.0,O=C1c2cccc3c(NCc4ccccn4)c4ccccc4c(c23)C(=O)N1Cc1ccccn1,ClCCl
515.0,CCOCCOCCOCC[O+]=C1C=CC(=C2c3c(C)cc(C)n3[B-](F)(F)n3c(C)cc(C)c32)C=C1,ClCCl
680.0,COc1cc(OC)cc(C2=C3C(C)=C(I)C(/C=C/c4ccsc4)=[N+]3[B-](F)(F)n3c(/C=C/c4cccs4)c(I)c(C)c32)c1,C1CCOC1
555.0,CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4nc(-c5ccccc5)c(-c5ccccc5)n4-c4ccccc4)cc3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2C)cc1,C1CCOC1
,CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c3c2c(c1)c(=O)n1c4nc2c3ccccc3c3ccccc3c21,Cc1ccc(C)cc1
,O=C1C=CC(=CC=C2C=C(c3ccccc3)OC(c3ccccc3)=C2)c2cccnc21,CC#N
,C/C1=C/CC/C(=C/Cc2cc(O)ccc2O)C(=O)OC(C)(C)[C@H](O)CC1,CO
536.0,CC1=C(C)C(C)=[N+]2C1=Cc1c(C)c(C)cn1[B-]2(F)F,ClCCl
522.0,COc1ccc(C#Cc2nc3ccccc3nc2-c2cn(C)c3ccccc23)cc1,CCO
,OCNNc1nc2ccccc2c2ccccc12,CCO
550.0,CCCCN(CCCC)c1ccc2c(c1)C#CC#Cc1cc(C(F)(F)F)ccc1C#Cc1cc(c3cc1C#Cc1ccc(C(F)(F)F)cc1C#CC#Cc1cc(N(CCCC)CCCC)ccc1C#C3)C#C2,ClCCl
626.0,CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc3c4c(-c5ccc(C(=O)O)cc5)c5ccc6c7c(cc8c9cc(C(=O)O)ccc9c(c9ccc(c2c39)C1=O)c4c8c57)C(=O)N(c1c(C(C)C)cccc1C(C)C)C6=O,ClCCl
571.0,CC1(C)C(=CC=CC2=[N+](Cc3ccc(C(=O)O)cc3)c3ccccc3C2(C)C)N(Cc2ccc(C(=O)O)cc2)c2ccccc21,CC#N
,Cc1ccc(N2c3ccc(C#Cc4ccc(-c5ccc(C(=O)O)cc5)c5nsnc45)cc3C3CCCC32)cc1,ClCCl
,CCCCC(CC)COc1ccc(-c2ccc(N(c3ccc(-c4ccc(OCC(CC)CCCC)cc4OCC(CC)CCCC)cc3)c3ccc(-c4ccc(-c5cc6c(s5)-c5sc(-c7ccc(/C=C(\C#N)C(=O)O)cc7)cc5C6(CC(CC)CCCC)CC(CC)CCCC)c5nsnc45)cc3)cc2)c(OCC(CC)CCCC)c1,CC#N
564.0,C[O+]=C1C=CC(=c2ccc3n2[B-](F)(F)n2c(Cl)ccc2C=3C)C=C1,CO
495.0,N#C/C(=C\c1ccncc1)c1nc(-c2ccc(Cl)cc2)cs1,CC#N
,COc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc([nH]4)c(-c4ccc(C)cc4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClCCl
583.0,CC1(C)CC(/C=C/c2ccc(-n3c4ccccc4c4ccccc43)cc2)=CC(=C(C#N)C#N)C1,CCO
,CN(C)c1ccc2c(c1)C(C)(C)C1=CC(=[N+](C)C)C=CC1=C2c1ccccc1C(=O)O,CCO
514.0,COC1=CC=CC(=C2c3c(C)cc(C)n3[B-](F)(F)n3c(C)cc(C)c32)C1=[O+]C,ClCCl
365.0,Nc1ncnc2c1c(-c1ccc3ccccc3c1)nn2[C@H]1C[C@H](O)[C@@H](CO)O1,OCCO
527.0,COc1ccc(-c2c(-c3ccc(OC)cc3)c3c4c(cccc4c2-c2ccccc2)C(=O)c2ccccc2-3)cc1,CC#N
,N=C1C(=N)c2ccccc2OC1=O,ClC(Cl)Cl
712.0,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)/C(=C/c1ccc2c(c1)c1ccccc1n2CC)CCC3,ClCCl
579.0,Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,Clc1ccccc1
566.0,CN(C)c1cccc2c1C(=O)c1ccccc1C2=O,CCC(C)CC
,CCOC(=O)C1=C(c2ccccc2)C2=Cc3c(-c4ccccc4)c(C(=O)OCC)c(/C=C/C=C4\Sc5ccccc5N4CC)n3[B-](F)(F)[N+]2=C1/C=C/C=C1\Sc2ccccc2N1CC,ClCCl
532.0,CCCCCCCCC1(CCCCCCCC)c2cc(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2ccc(C=O)cc21,ClCCl
495.0,CN(C)c1ccc(-c2nc(-c3ccccc3)c3ccccn23)cc1,ClCCl
535.5,CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CC(C)O
,O=C(COc1ccc2c(c1)oc(=O)c1ccccc12)c1ccc(F)cc1,CC#N
545.0,CN(C)c1ccc(/C=C/c2nc(/C=C/c3ccc(N(C)C)cc3)c3ccccc3n2)cc1,ClCCl
,CCCCCCc1cc(C=C(C#N)C(=O)O)sc1-c1ccc(-c2sc(-c3ccc(N(c4ccc5c(c4)C(C)(C)c4ccccc4-5)c4ccc5c(c4)C(C)(C)c4ccccc4-5)cc3)cc2CCCCCC)c2nsnc12,CCO
,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(-c4ccc5c(c4)C(CCCCCC)(CCCCCC)c4cc(-c6ccc(C=C(C#N)C(=O)O)s6)ccc4-5)s3)cc2)cc1,Clc1ccccc1
406.0,CC(C)[Si]1(C(C)C)c2ccccc2-c2ccc(N(C)C)cc21,CCOCC
,CCCCCCCCOc1ccc(C2(c3ccc(OCCCCCCCC)cc3)c3cc4c5cc6c(cc5n(CCCCCCCC)c4cc3-c3sccc32)-c2sc(-c3c(F)c(F)c(-c4ccc(C(=O)O)cc4)c4nsnc34)cc2C6(c2ccc(OCCCCCCCC)cc2)c2ccc(OCCCCCCCC)cc2)cc1,ClC(Cl)Cl
685.0,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(c(OCc3ccc(C(=O)O)cc3)cc3[nH]c2cc3CCC)C(CCC)=C1,Cc1ccccc1
572.0,O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccncc1)c64)C(=O)N(c1ccncc1)C5=O,C1COCCO1
,COc1cc(OC)c(C(c2ccccc2)c2ccccc2)c(O)c1C(C)=O,CO
588.0,CC(=O)c1c2ccccc2n2c(-c3ccc(C)cc3)c(-c3ccc(C)cc3)c(-c3ccc(C)cc3)c(-c3ccc(C)cc3)c12,CS(C)=O
629.0,CC1=CC(/C=C/c2ccc([N+](C)(C)C)cc2)=[N+]2C1=C(c1ccc(C#CCO[C@@H]3O[C@H](CO)[C@@H](O)C(O)[C@H]3O)cc1)c1c(C)cc(/C=C/c3ccc([N+](C)(C)C)cc3)n1[B-]2(F)F,CC#N
,Cc1cc(O)c2c(c1)C(=O)c1cc(O)c(O)c(O)c1C2=O,CCO
520.0,Cc1ccc2n1[B-](F)(F)[N+]1=CC=CC1=C2c1ccc(O)c(Cl)c1,CO
,O=C(O)COCCOCCOCCOCCOCCOCCN=C(O)COCC(=O)Nc1ccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClC(Cl)Cl
,CC(=O)/C(C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)C=C1)=C(/C)O,ClC(Cl)Cl
540.0,Cc1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cc(I)cc32)cc1,C1CCCCC1
526.0,COc1ccc2c(=O)c3c([nH]c2c1)-c1ccccc1NC3(C)C,CO
,CCCOc1ccc(-c2c3nc(c(-c4ccc(OCCC)cc4)c4ccc([nH]4)c(-c4ccc(OCCC)cc4)c4nc(c(-c5ccc(OCCC)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,CCCCCC
451.0,Cc1ccc(NC(=O)c2sc(Br)nc2C)cc1,CN(C)C=O
,CCCCCCc1c2nc(c(CCCCCC)c3ccc([nH]3)c(CCCCCC)c3nc(c(CCCCCC)c4ccc1[nH]4)CC3=O)C=C2,ClCCl
,CN1C(=CC=C2C=CC(=O)c3ncccc32)C(C)(C)c2ccccc21,C1CCOC1
,CC1=CC2=C(CC1)C(=O)c1c(O)ccc(O)c1C2=O,ClC(Cl)Cl
,COc1cc(OC)c2c(OC)c3c(Cl)nc(C)cc3cc2c1,CO
615.0,F[B-]1(F)n2cccc2C(c2ccc(Br)cc2)=C2C=CC(c3ccc[nH]3)=[N+]21,Cc1ccccc1
518.0,CN(C)c1ccc(/C=C2/N=C(c3ccccc3)OC2=O)cc1,ClC(Cl)Cl
,C1=Cc2nc1c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)C=C1,Cc1ccccc1
,CCCCCCOc1cc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)c(OCCCCCC)cc1C1=CC=C(/C=C(\C#N)C(=O)O)C1,ClCCl
,N#C/C(=C\c1ccc(-c2ccc(-c3ccc(N4c5ccccc5C=Cc5ccccc54)cc3)c3nsnc23)s1)C(=O)O,ClCCl
,CCN(CC)c1ccc2c(c1)oc(=O)c1cnc3c(c(C)nn3-c3ccccc3)c12,CN(C)C=O
,Cc1nc(Cc2ccccc2)c2ncnc(O)n12,CCO
543.0,Cc1cc(C)c(C2=[N+]3C(=C(c4c(Cl)cccc4Cl)c4ccc(-c5c(C)cc(C)cc5C)n4[B-]3(F)F)C=C2)c(C)c1,C1CCOC1
,Cc1c(OCC(=O)O)c(C(=O)c2ccccc2)cc2c3c(c(=O)oc12)CCCC3,CO
,Nc1ccc(/C=C/C(F)(F)F)cc1,C1CCOC1
538.0,CC1=C(Cl)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(Cl)c(C)n1[B-]2(F)F,CO
558.0,CCCN(CCC)C(=O)CNc1c(/C=C/c2ccc(OC)cc2)nc2cc(C(=O)OC)ccn12,CS(C)=O
,Cc1cc(-c2nc3ccccc3[nH]2)c(O)c(C(c2ccccc2)c2ccccc2)c1,Cc1ccccc1
,COc1ccc(C2=C(O)C(=O)C(c3ccccc3)=C(O)C2=O)cc1,C1COCCO1
,CCc1ccc2c(c1O)c(=O)oc1ccccc12,CC#N
,Cc1cccc2c(=O)c3c(O)cc(O)cc3n(C)c12,CO
399.0,c1ccc2c(-c3ccc4sc5ccccc5c4c3)c3ccccc3cc2c1,C1CCCCC1
,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3cc4c(s3)-c3sc(-c5ccncc5)cc3[Ge]4(CC(CC)CCCC)CC(CC)CCCC)cc2)cc1,C1COCCO1
511.0,CC1=CC(C)=[N+]2C1=C(c1ccccc1OC(C)c1ccccc1[N+](=O)[O-])c1c(C)cc(C)n1[B-]2(F)F,CC#N
420.0,Cc1cc(-c2c3ccccc3c(-c3ccc4ccccc4c3)c3ccccc23)c(C)cc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,ClC(Cl)Cl
612.0,N=c1ccc2c(ccc3c(-c4ccccc4C(=O)O)c4cc5c6c(c4oc32)CCCN6CCC5)c1,O
,C=Cc1c(C)c2cc3nc(c(C=O)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)OC)[C@@H](CCC(=O)OC)[C@@H]3C,ClC(Cl)Cl
381.0,C[Si](C)(C)c1ccc2ccc3c([Si](C)(C)C)ccc4ccc1c2c43,ClCCl
,COc1c(/C=N/N(c2ccccc2)c2ccccc2)sc(/C=C(\C#N)C(=O)O)c1OC,C1CCOC1
,COC(=O)CN=C(O)COc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)C=C4)C=C3)c1,ClCCl
385.0,CC(C)(C)c1ccc(-c2nc3c4ccc(-c5cccc6ccccc56)cc4c4cc(-c5cccc6ccccc56)ccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,Cc1ccccc1
444.0,O=c1oc2ccccc2cc1-c1nc2ccccc2o1,CC(C)=O
,Ic1ccc2c(c1)/C(=C/C(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1-2,CC#N
694.0,COc1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,ClCCl
,CCCCCCn1c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2c2sc3c4sc(/C=C(\C#N)C(=O)O)cc4n(CCCCCC)c3c21,ClCCl
,CCC1=C(C)c2cc3[nH]c(c(CC)c3C)c(-c3ccccc3)c3nc(cc4[nH]c(c(CCOC(C)=O)c1n2)c(CC)c4C)C(C)=C3CC,ClCCl
454.0,CC(C)c1ccc(/C=C/c2nc3ccc(N(C)C)cc3s2)cc1,C1CCCCC1
,COc1cc2c(c(O)c1OC)C(=O)c1c(cc(C)c(O)c1O)C2=O,C1COCCO1
628.0,F[B-]1(F)n2cccc2C(c2ccc(Br)s2)=C2C=CC=[N+]21,C1CCOC1
,Clc1c(Cl)c(Cl)c(C(c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(Cl)c(Cl)c(/C=C/C=C/C3=CSC(=C4SC=CS4)S3)c(Cl)c2Cl)c(Cl)c1Cl,ClCCl
580.0,Oc1cccc(O)c1-c1c2ccc(=[N+]3CCCCC3)cc-2oc2cc(N3CCCCC3)ccc12,CCO
,CC1(C)N=C(Cc2c(F)c(F)c(F)c(F)c2F)C(C)(C)N1[O],CCO
423.0,CCOC(=O)/C(C#N)=C\c1cn(-c2ccccc2)nc1-c1ccccc1,CCO
,CCCC(=O)C1=C(O)C2=C(OC(C)(C)[C@@H]3CCC(C)=C[C@H]23)[C@@](C)(CC=C(C)C)C1=O,CO
,CC(/C=C/C1=C(Cc2ccccc2)CCCC1(C)C)=C\C=C\C(C)=C\C(=O)O,CCO
,CCCCCCCCCCCCCCCCCC(=O)OCOc1ccc2c(-c3ccccc3C(=O)O)c3ccc(=O)cc-3oc2c1,CO
,CCOC(O)=Nc1ccc2cc3ccc(N=C(O)OCC)cc3nc2c1,CCO
,COc1ccc2c(=O)c3cccc(COC(=O)/C=C/c4ccc(Cl)cc4)c3oc2c1,ClC(Cl)Cl
,O=c1c2cc(N(c3ccccc3)c3ccccc3)ccc2oc2ccc(N(c3ccccc3)c3ccccc3)cc12,Cc1ccccc1
379.0,Cc1ccc(-c2ccnc3nc(-c4cc(C(F)(F)F)cc(C(F)(F)F)c4)nn23)cc1,ClCCl
518.0,CCCCCC(CC)C1(C(CC)CCCCC)c2ccccc2-c2ccc(C#Cc3cc(C#Cc4ccc5c(c4)C(C(CC)CCCCC)(C(CC)CCCCC)c4ccccc4-5)c4ccc5c(C#Cc6ccc7c(c6)C(C(CC)CCCCC)(C(CC)CCCCC)c6ccccc6-7)cc(C#Cc6ccc7c(c6)C(C(CC)CCCCC)(C(CC)CCCCC)c6ccccc6-7)c6ccc3c4c65)cc21,CN(C)C=O
465.0,CCCCC(CC)Cn1c2cc(C#N)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(C#N)cc21,CCN(CC)CC
358.0,CNCCCC1c2ccccc2C=Cc2ccccc21,CC#N
,CCCCCCCCn1nc2c(-c3ccc(C(=O)O)s3)c3nc(-c4ccccc4)c(-c4ccccc4)nc3c(-c3ccc(-c4cccc5c4C4C6CCC(C6)C4N5c4ccccc4)s3)c2n1,ClCCl
442.0,Cc1cc(C)c(B(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)cc2)c2c(C)cc(C)cc2C)c(C)c1,C1CCCCC1
,O=c1oc2ccc3ccccc3c2cc1-c1nc(-c2ccccc2)cs1,CC#N
,CCC1=C(C)c2nc1cc1[nH]c(c(C)c1CC)c(-c1cc(OC)ccc1OC)c1nc(cc3[nH]c(c(C)c3CC)c2-c2ccc(Cl)cc2)C(CC)=C1C,ClCCl
,COc1cc2c(=O)c3c(O)c(OC)c(O)cc3oc2c(OC)c1O,CO
,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1cc(O)c(O)cc1Cc1ccc(O)cc1)C(=O)O,CO
594.0,N#CC1N=c2cc3c4c(cccc4c2=NC1C#N)C(c1ccccc1)=C(c1ccccc1)O3,ClCCl
566.0,CCCCCCCCCCCCC1(CCCCCCCCCCCC)c2cc(-c3ccc(C=C4C(=O)c5ccccc5C4=O)cc3)ccc2-c2ccc(-c3ccc(C=C4C(=O)c5ccccc5C4=O)cc3)cc21,CC(C)=O
497.0,CCN(CC)c1ccc(-c2nc3c(nc2-c2ccc([B-](F)(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)cc2)c2ccccc2n3C)cc1,C1CCOC1
,COc1ccc(OC)c(Cc2ccc(O)c(=O)cc2)c1,CO
,CCCCOC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,OCC(F)(F)F
,N#C/C(=C\c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c(F)c1)C(=O)O,ClCCl
543.0,C#CCNC(=O)c1ccc(C2=C3C(C)=C(CC)C(C)=[N+]3[B-](F)(F)n3c(C)c(CC)c(C)c32)cc1,CC1CCCO1
380.0,CC1(C)CC(/N=C/c2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1,C1CCCCC1
430.05999755859375,Cc1cccc2nc(-c3cc(-c4ccc(Cl)cc4)n(-c4ccccc4)n3)c(NC(C)(C)C)n12,ClC(Cl)Cl
,CN(C)c1ccc(C#CC2=C(Cl)[C](Cl)C(=C(c3c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)c3c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)C(Cl)=C2Cl)cc1,CC(C)O
,COc1ccc2[nH]c3cc(Cl)ccc3c(=NCCN=C(O)OC(C)(C)C)c2c1,CO
,CCCCn1c2cc(C=C3C(=O)N(CC(C)CC)C(=O)C(C#N)=C3C)sc2c2sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,ClC(Cl)Cl
,CN1c2ccccc2Sc2cc(C=Cc3ccc(N(c4ccc(C=Cc5ccc6c(c5)Sc5ccccc5N6C)cc4)c4ccc(C=Cc5ccc(C=Cc6ccc(N(c7ccc(C=Cc8ccc(N(c9ccccc9)c9ccccc9)cc8)cc7)c7ccc(C=Cc8ccc(N(c9ccccc9)c9ccccc9)cc8)cc7)cc6)c6nsnc56)cc4)cc3)ccc21,CN(C)C=O
,CCOC(=O)C(=Cc1ccc(N(c2ccccc2)c2ccc(C=C(C(=O)OCC)c3nn[nH]n3)cc2)cc1)c1nn[nH]n1,ClCCl
,c1ccc(-c2ccc(C(c3ccccc3)(c3ccccc3)c3cccnc3)cc2)cc1,CO
,ICCCCCCCc1c2nc(c(CCCCCCCI)c3ccc([nH]3)c(CCCCCCCI)c3nc(c(CCCCCCCI)c4ccc1[nH]4)C=C3)C=C2,ClC(Cl)Cl
,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(-c4ccc(-c5ccc(C=C(C#N)C(=O)O)s5)c5nsnc45)s3)cc2)cc1,ClCCl
415.0,COc1ccc2cc(C#N)c3ccc4ccccc4c3c2c1,ClC(Cl)Cl
450.0,COc1cc(OC)c2ccc(=O)oc2c1,O
,Oc1nc(S)nnc1Cc1ccccc1,CO
,COc1c(O[C@@H]2O[C@H](CO[C@@H]3OC[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c2c(=O)c3ccccc3oc12,CO
597.0,COc1cc(-c2cc3n(c2)[B-](F)(F)n2cccc2C3=C2C=CC(=[O+]C)C=C2)c([N+](=O)[O-])cc1OC,ClCCl
592.0,COc1cc(OC)c2c(c1)C(=O)c1ccccc1-2,CC#N
736.0,CC(C)(C)c1cc(-c2c3nc(c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4ccc([nH]4)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4nc(cc5[nH]c2cc5/C=C/C(=O)O)C(/C=C/C(=O)O)=C4)C=C3)cc(C(C)(C)C)c1,CCO
,CCn1c2ccc(-c3cccnc3OC)cc2c2cc(-c3cccnc3OC)ccc21,C1CCOC1
,OC[C@H]1O[C@H](OCc2cn(-c3c(F)c(F)c(C4=C5C=CC=[N+]5[B-](F)(F)n5cccc54)c(F)c3F)nn2)[C@@H](O)[C@@H](O)[C@@H]1O,CC(C)=O
,O=Cc1c2nc(c(-c3ccccc3)c3ccc([nH]3)c(C3=CC(=O)CCC3)c3nc(c(-c4ccccc4)c4ccc1[nH]4)C=C3)C=C2,ClCCl
,COc1cc(OC)c(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(C)cc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)c(OC)c1,ClCCl
,Cc1cc(C)c(-c2c3nc(c(-c4c(OCC(=O)O)cc(OCC(=O)O)cc4OCC(=O)O)c4ccc([nH]4)c(-c4c(C)cc(C)cc4C)c4nc(c(-c5c(OCC(=O)O)cc(OCC(=O)O)cc5OCC(=O)O)c5ccc2[nH]5)C=C4)C=C3)c(C)c1,O
570.0,COCCN1C(=CC=CC2=[N+](CCCCCC(=O)[O-])c3ccc(S(=O)(=O)O)cc3C2(C)CCCS(=O)(=O)[O-])C(C)(CCCS(=O)(=O)[O-])c2cc(S(=O)(=O)[O-])ccc21,O
,Cc1nn(-c2ccccc2)c2nc3c(F)c(F)c(F)c(F)c3cc12,CCO
475.0,COC(=O)c1ccc(-c2nc3ccc(N(C)C)cc3s2)cc1,c1ccccc1
,CCCCCCc1ccc(-c2ccc(-c3ccc4c(c3)N(CC(CC)CCCC)C(=O)/C4=C3/C(=O)N(CC(CC)CCCC)c4cc(-c5cc(CCCCCC)c(-c6ccc(P(=O)(O)O)s6)s5)ccc43)s2)s1,ClC(Cl)Cl
,COc1cc(O)c(Cc2ccc(O)cc2)c2c1-c1ccc(O)cc1C(O)(CC(C)=O)C2=O,CO
437.0,COc1ccc(C#Cc2cc(C#Cc3ccc(OC)cc3)c(C#Cc3ccc(OC)cc3)c(C#Cc3ccc(OC)cc3)c2C#Cc2ccc(OC)cc2)cc1,ClCCl
436.0,COc1ccc(C(=O)NN2C3=C(CC4=C2CCCC4=O)C(=O)CCC3)cc1,ClC(Cl)Cl
,C=C(C)[C@@H]1CC[C@](C)(Nc2ccc(Cc3ccc(N[C@@]4(C)CC[C@@H](C(=C)C)C/C4=N\O)cc3)cc2)/C(=N/O)C1,CCO
624.0,COCCOCCOCCOc1ccc(/C=C/c2c(I)c(C)c3n2[B-](F)(F)[N+]2=C(C)C(I)=C(C)C2=C3c2cc(OC)cc(OC)c2)cc1,CS(C)=O
496.0,CC1(C)c2ccccc2N(c2ccc(S(=O)(=O)c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc2)c2ccccc21,ClC(Cl)Cl
507.0,CC1=CC(C)=[N+]2C1=C(C)c1c(C)cc(C)n1[B-]2(F)F,OCCO
,CCOC(=O)C1=C(c2ccccc2)C2=Cc3c(-c4ccccc4)c(C(=O)OCC)c(C=CSc4ccc(Cl)cc4)n3[B-](F)(F)[N+]2=C1C=CSc1ccc(Cl)cc1,ClCCl
528.0,CC(O)=Nc1ccc(S(=O)(=O)O)c(/N=N/c2c(O)c3ccccc3n(C)c2=O)c1,ClCCl
,C(#Cc1ccc2ccccc2c1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,ClCCl
434.0,FS(F)(F)(F)(F)c1ccc(C#Cc2ccc(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,Cc1ccccc1
