smiles,solvent,ex (nm)
CCN(CC)c1ccc2cc(-c3nc4ccccc4[nH]3)c(=O)oc2c1,C(Cl)(Cl)Cl,437.0
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)C(C)(C)C)cc2)cc1,CS(=O)C,429.0
CCOc1cc2c(cc1/C=C/C(=C(CN)CN)c1ccccc1)c1ccccc1n2CC,CN(C)C=O,471.0
CCCCCCOc1cc(N(CC)CC)ccc1/C=C(\CN)c1ccc(/C=C/C(=C(CN)CN)c2ccc3c(c2)c2ccccc2n3CC)s1,C(Cl)Cl,570.0
CCOC(=O)C1=C(c2ccccc2)C2=Cc3c(-c4ccccc4)c(C(=O)OCC)c(C)n3[B-](F)(F)[N+]2=C1C,C(Cl)Cl,519.0
c1ccc2c(c1)c1ccccc1c1[nH]c(-c3ccc(-c4nc5c6ccccc6c6ccccc6c5[nH]4)cc3)nc21,C(Cl)Cl,413.0
COc1ccc(C2=CC(c3ccc4cc(N(C)C)ccc4c3)=[O+][B-](F)(F)O2)cc1,C(Cl)Cl,499.0
CC1=C(I)C(C)=[N+]2C1=C(c1ccc([N+](=O)[O-])cc1)c1c(C)c(I)c(C)n1[B-]2(F)F,C(Cl)Cl,519.0
COc1ccc(/C=C/C(=O)c2ccccc2O)cc1OC,C(Cl)(Cl)Cl,355.0
Cc1ccc(SC(c2c(Cl)cccc2Cl)c2ccc3n2[B-](F)(F)[N+]2=C(Cc4c(Cl)cccc4Cl)C=CC2=C3c2ccccc2)cc1,C(Cl)Cl,537.0
O=C(O)CN1C(=O)/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)SC1=S,CO,458.0
C[S+](C)CC(=O)[O-],O,432.0
S=C=S,C(Cl)Cl,419.0
CC1CCC(O)(c2ccc(-c3cccs3)s2)CC1,CCCCCC,341.0
Cn1c(N)c(/N=N/c2ccc([N+](=O)[O-])cc2)c(=O)n(C)c1=O,CCO,397.0
Fc1ccc(-c2nc3n(c2-c2ccncc2)CCS3)cc1,C(Cl)(Cl)Cl,329.0
NC/C(=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)C(=O)O,CO,407.0
COc1ccc(C2=CC3=C(c4ccc(OC)cc4)c4cc(-c5ccc(OC)cc5)c(/C=C/c5ccc(C(F)(F)F)cc5)n4[B-](F)(F)[N+]3=C2/C=C/c2ccc(C(F)(F)F)cc2)cc1,CCOC(=O)C,656.0
CN(C)c1c2ccccc2cc2ccccc12,O,385.0
CCn1c2ccccc2c2cc(-c3ccc(-c4ccc(-c5ccncn5)s4)s3)ccc21,CC#N,415.0
COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)c4ccccc4)cc3)nc2c1)NC(=O)OC(C)(C)C,CCCCCC,340.0
CC(C)(C)c1ccc(-c2nc3c4ccc(-c5cccc6ccccc56)cc4c4cc(-c5cccc6ccccc56)ccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,CC1=CC=CC=C1,328.0
CCC1(CC)c2ccccc2-c2c1c1c(c3c2C(CC)(CC)c2cc(N(c4ccccc4)c4ccccc4)ccc2-3)C(CC)(CC)c2cc(N(c3ccccc3)c3ccccc3)ccc2-1,CC(=O)C,358.0
CCC1=C(C)C2=C(c3ccc(N(CCO)CCOCCO)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CC#N,521.0
Clc1ccccc1-n1cccc1,C(Cl)(Cl)Cl,310.0
CCCCCCCCCCCCCCCC[n+]1ccc(/C=C/c2ccc(N(C)C)cc2)cc1,CC1=CC=CC=C1,475.0
CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc(C=C4C(=O)c5ccccc5C4=O)cc3)ccc2-c2ccc(-c3ccc(C=C4C(=O)c5ccccc5C4=O)cc3)cc21,CC(=O)C,433.0
CCN(CC)Cc1ccc2cccnc2c1OC,CO,390.0
CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4nc(-c5ccccc5)c(-c5ccccc5)n4-c4ccccc4)cc3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2C)cc1,C(Cl)Cl,500.0
c1ccc(-c2cc(-c3ccc4ccc5c(-c6ccnc(-c7ccccn7)c6)ccc6ccc3c4c65)ccn2)nc1,CCCCCC,361.0
CN1/C(=C/C=C(/C=C/C2=[N+](C)c3ccccc3C2(C)C)c2cccc(C(F)(F)F)c2)C(C)(C)c2ccccc21,O,633.0
C[N+]1=C(/C=C/C=C2/N(CCC[N+](C)(C)C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CS(=O)C,552.0
CCn1c(-c2ccc(-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3ccccc3-4)cc2)c(-c2ccc3ccccc3c2)c(-c2ccc3ccccc3c2)c1-c1ccc(-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2ccccc2-3)cc1,CCOC(=O)C,326.0
CC1=[N+]2C(=C(C(=O)O)c3ccc(C)n3[B-]2(F)F)C=C1,CCO,502.0
F[B-]1(F)n2c(-c3ccccc3)cc(-c3ccccc3)c2C=C2C(c3ccccc3)=CC(c3ccccc3)=[N+]21,CCO,565.0
CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2cc(/C=C/c3nc4ccccc4s3)c3cccc4c5cccc6c(/C=C/c7nc8ccccc8s7)cc1c(c65)c2c34,C(Cl)Cl,521.0
CCC1(CC)c2cc(-n3c4ccccc4c4ccccc43)ccc2-c2ccc(-n3c4ccccc4c4cc(/C=C(\CN)C(=O)O)ccc43)cc21,C(Cl)Cl,403.0
C(=Cc1ccc(-[c-]2cccc2)s1)c1ccc[cH-]1,C(Cl)Cl,380.0
CCOC(=O)COc1ccc(/C=C/C2=[N+]3C(=C(/C=C/c4ccc(OC(=O)OCC)cc4)c4c5ccccc5c(-c5[nH]c(C)cc5C)n4[B-]3(F)F)C(C)=C2)cc1,C(Cl)Cl,676.0
CCCCCCCCCCCCCCCc1c(-c2ccc(C=C(CN)C(=O)O)s2)sc2c1sc1c3sc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)c(CCCCCCCCCCCCCCC)c3sc21,C1=CC=C(C(=C1)Cl)Cl,513.0
Cn1nc(-c2ccc(C(F)(F)F)cc2)cc1-c1ccccc1,C(Cl)Cl,260.0
CC[N+]1=c2cc3c(cc2CC1)=Cc1ccc(N(C)C)cc1C3(C)C,CCO,617.0
O=c1oc2ccccc2cc1-c1ccc(-c2cc3ccccc3oc2=O)cc1,CC#N,342.0
O=C(O)c1cc(=O)c2ccccc2[nH]1,O,332.0
CC(C)(C)NC(=O)c1cc2ccc3cccc4ccc(c1C(=O)NC(C)(C)C)c2c34,C(Cl)(Cl)Cl,385.0
Cc1ccc(C(=Cc2ccc3ccccc3n2)NN=Cc2ccccc2)cc1,CCO,449.0
CCCCCCCCCCn1cc(C2=C(c3cn(CCCCCCCCCC)c4ccccc34)C(=O)N(C)C2=O)c2ccccc21,CC#N,470.0
NC/C(=C\c1ccc(-c2c3ccccc3c(CCc3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccccc23)cc1)C(=O)O,C(Cl)Cl,449.0
COc1ccc(Nc2nc(/C=C/c3ccccc3)[n+]([O-])c3c2CCCC3)cc1,C(Cl)Cl,420.0
CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3s2)cc1,C(Cl)(Cl)Cl,420.0
CC1=CC(C)=[N+]2C1=C(c1ccc(Oc3nc(Cl)nc(N(c4ccccc4)c4ccccc4)n3)cc1)c1c(C)cc(C)n1[B-]2(F)F,CN(C)C=O,502.0
CCCCCCN1c2ccc(/C=C(/CN)C(=O)O)cc2Sc2cc(CCc3ccc(-c4ccc(CCc5ccc6c(c5)Sc5cc(/C=C(/CN)C(=O)O)ccc5N6CCCCCC)cc4)cc3)ccc21,C1CCOC1,449.0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,CN(C)C=O,683.0
CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)cc(C=Cc3ccc(O[Si](C(C)C)(C(C)C)C(C)C)cc3)n1[B-]2(F)F,CC#N,560.0
NCc1ccc(-n2cccc2)cc1,CCOCC,287.0
CC1=[N+]2C(=C(c3c4ccccc4cc4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,C1CCOC1,517.0
C[Si]1(C)C2=CC(=[N+]3CCC3)C=CC2=C(c2c(Cl)c(Cl)c(Cl)c(Cl)c2C(=O)[O-])c2ccc(N3CCC3)cc21,O,674.0
N=C(N)N,O,265.0
Cc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)cc1,CO,419.0
OC1c2ccccc2C=Cc2ccccc21,CCOC(=O)C,423.0
COc1cc(/C=C2/SC(=O)NC2=O)ccc1O,CC#N,354.0
NCc1nc(N(Cc2ccccc2I)Cc2ccccc2I)c(CN)nc1N(Cc1ccccc1I)Cc1ccccc1I,C(Cl)(Cl)Cl,487.0
CC(=O)c1ccc(-c2c3cc(N(C)C)ccc3nn2C)o1,CC#N,401.0
Cc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(C)ccc1N2c1ccc2c(c1)Sc1ccccc1P2(=S)c1ccccc1,CC1=CC=CC=C1,311.0
CCCCN1c2ccccc2Sc2cc(/C=C/C3=Nc4ccc5ccccc5c4C3(C)C)ccc21,CC#N,417.0
NC/C(=C\c1ccc(-c2ccc(-c3ccc(-c4ccc(N(c5ccc6c(c5)OCCO6)c5ccc6c(c5)OCCO6)cc4)s3)s2)s1)C(=O)O,C(Cl)Cl,526.0
c1ccc(Nc2nc(Nc3ccccc3)nc(Nc3ccc4c5cccc6cccc(c7cccc3c74)c65)n2)cc1,CC#N,444.0
COc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3=Cc4ccccc4NB3OB3Nc4ccccc4C=C32)cc1,C(Cl)Cl,413.0
CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,C1CCCCC1,529.0
CCn1c2ccccc2c2c1c1c3ccccc3n(CC)c1c1c3cc(-c4ccc(/C=C5/SC(=S)N(CC(=O)O)C5=O)cc4)ccc3n(CC)c21,C1CCOC1,456.0
CC1(C)c2ccccc2-c2ccc(N(c3ccc(N=Nc4ccc(CN)cc4)cc3)c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc21,CC1=CC=CC=C1,508.0
CC1=C(I)C(C)=[N+]2C1=C(c1ccc(-c3ccc(Br)s3)s1)c1c(C)c(I)c(C)n1[B-]2(F)F,C(Cl)Cl,552.0
Oc1ccc2ccccc2c1C1Nc2cccc3cccc(c23)N1,CS(=O)C,350.0
CCCCN(CCCC)c1ccc(/C=C/c2ccc3nc(/C=C/c4ccc(N(C)C)cc4)c(=O)n(CCC)c3c2)cc1,C1COCCO1,481.0
O=S(=O)(c1ccccc1)c1ccc(-c2ccc3c4ccc(-c5ccc(S(=O)(=O)c6ccccc6)cc5)cc4n(-c4ccccc4)c3c2)cc1,CO,336.0
Cc1ccc2c(C=Nc3c(C)cccc3C)ccc(O)c2n1,CC1=CC=CC=C1,284.0
CCCCCCn1c2cc(/C=C(/CN)C(=O)O)sc2c2sc(-c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3cc(-c5cc6c(s5)c5sc(/C=C(\CN)C(=O)O)cc5n6CCCCCC)ccc3-4)cc21,C1CCOC1,520.0
CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(CN)n3)ccc21,C1CCOC1,381.0
COCCCNc1c(/N=N/c2ccccc2[N+](=O)[O-])c(C)c(CN)c(=O)n1CCCOC(C)C,CCO,446.0
CCc1cc(CC)cc(-n2c3ccccc3c3cc4c(cc32)c2ccccc2n4-c2cc(CC)cc(CC)c2)c1,C(Cl)(Cl)Cl,410.0
CCn1c2ccccc2c2cc(CCc3cc(CCc4ccc5c(c4)c4ccccc4n5CC)nc(N4CCCCC4)n3)ccc21,CCOC(=O)C,391.0
CCN(CC)c1ccc2c(c1)oc(=O)c1c(C)nc3c(c(C)nn3-c3ccccc3)c12,C(Cl)Cl,403.0
COc1cc(OC)cc(C2=[O+][B-](F)(F)OC(c3ccc4ccccc4c3)=C2)c1,C(Cl)Cl,402.0
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CO,638.0
CC1(C)c2ccccc2-c2ccc(N(c3ccc(-c4cc5sc(-c6ccc(/C=C(\CN)C(=O)O)s6)cc5s4)cc3)c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc21,C(Cl)(Cl)Cl,436.0
c1ccc(N(c2ccccc2)c2ccc(-c3ncc(-c4ccc(-c5ccc(-c6cnc(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)s6)s5)s4)s3)cc2)cc1,CO,425.0
Nc1ccc2c(-c3ccc(Br)cc3)c3ccc(=[NH2+])cc-3oc2c1,CCO,514.0
c1ccc(-n2c(-c3ccc(-c4ccc(-c5ccc(-c6nc7c8ccccc8c8ccccc8c7n6-c6ccccc6)cc5)cc4)cc3)nc3ccccc32)cc1,C1COCCO1,344.0
Cc1ccc(/C=C(\CN)c2nc3ccccc3s2)cc1,CO,355.0
CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1/C=C/[N+](=O)[O-],CCOC(=O)C,558.0
CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc([Si](C)(C)C)cc4)ccc(c23)C1=O,CC1=CC=CC=C1,353.0
F[B-]1(F)n2c(-c3cccs3)cc(-c3cccs3)c2N=C2C(c3cccs3)=CC(c3cccs3)=[N+]21,CC1=CC=CC=C1,743.0
CCCCCCc1ccc2c(/C=N/c3cc(/N=C/c4c(O)ccc5cc(CCCCCC)ccc45)cc(/N=C/c4c(O)ccc5cc(CCCCCC)ccc45)c3)c(O)ccc2c1,CC#N,474.0
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(CCc3ccc4c(c3)Cc3cc(CCc5ccc6c(c5)C(CCCCCCCC)(CCCCCCCC)c5ccccc5-6)ccc3-4)cc21,CCCCCC,369.0
NC/C(=C\c1ccc(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)o1)C(=O)O,C1CCOC1,469.0
CN(C)c1ccc(C2=Nc3sc4cc(-c5ccc(C(F)(F)F)cc5)ccc4[n+]3[B-](F)(F)O2)cc1,CC(=O)C,430.0
Cc1c(/N=N/c2c(Br)cc([N+](=O)[O-])cc2CN)sc(NCCOS(C)(=O)=O)c1C(N)=O,CCO,480.0
Cc1ccc(C2=C3C=CC(/C=C/c4ccccc4)=[N+]3[B-](F)(F)n3c(/C=C/c4ccccc4)ccc32)cc1,C1CCOC1,632.0
c1ccc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccc3c(c2)c2cc(-n4c5ccc(-c6ccccc6)cc5c5cc(-c6ccccc6)ccc54)ccc2n3-c2ccc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)cc2)cc1,CC1=CC=CC=C1,362.0
COc1cc(/C=C/c2nc3ccccc3s2)c(OC)cc1/C=C/c1ccncc1,CC#N,410.0
NCC(=CC1COc2c(COCCCCCCCCOCc3sc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4c3OCC(C=C(CN)C(=O)O)O4)sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2O1)C(=O)O,C(Cl)(Cl)Cl,501.0
CN(C)c1ccc(CCc2ccc3ccc4ccc(CCc5ccc(N(C)C)cc5)c5ccc2c3c45)cc1,CC1=CC=CC=C1,429.0
CC1=CC(C)(C)Nc2ccc3c(-c4ccc5ccccc5c4)c4ccc(=[NH2+])cc-4n(C)c3c21,O,500.0
CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c3c2c(c1)c(=O)n1c4nc2c3cc(C(C)(C)C)cc4ccc5cc(C(C)(C)C)cc(c5c43)c21,CS(=O)C,394.0
F[B-]1(F)n2c(Br)c(Cl)c(Br)c2C(Cl)=C2C(Br)=C(Cl)C(Br)=[N+]21,C(Cl)Cl,553.0
Cn1c(-c2cnc(-c3nc4ccccc4n3C)cn2)nc2ccccc21,CS(=O)C,397.0
CCCCCCCCN1c2ccc(C=O)cc2Sc2cc(CCc3ccc(F)cc3)ccc21,C(Cl)(Cl)Cl,392.0
F[B-]1(F)n2c(cc(I)c2-c2ccc[nH]2)C(c2ccccc2)=C2C=C(I)C(c3ccc[nH]3)=[N+]21,CC1=CC=CC=C1,692.0
O=Cc1cc(N2CCCCC2)c2ccc3c(N4CCCCC4)cc(N4CCCCC4)c4ccc1c2c43,C1COCCO1,476.0
Cc1ccc(C)n1-c1ccccc1,CCCCCC,240.0
Cn1c(/C=C/c2ccc(/C=C/c3nc4ccccc4[nH]3)cc2)[n+](C)c2ccccc21,O,376.0
Cc1ccc(NC(=O)c2sc(Br)nc2C)cc1,C(Cl)(Cl)Cl,288.0
O=C1Nc2ccccc2/C1=C/C(=O)c1ccc([N+](=O)[O-])cc1,CN(C)C=O,344.0
Oc1ccc2ccccc2c1C1Nc2cccc3cccc(c23)N1,CC1=CC=CC=C1,337.0
CC1=CC(C=Cc2ccc(N3CCCCC3)cc2)=[N+]2C1=C(c1c(C)cc(C)cc1C)c1c(C)cc(C=Cc3ccc(N4CCCCC4)cc3)n1[B-]2(F)F,C(Cl)Cl,685.0
COC(=O)CN1C(=O)c2cc3ccc(N(C)C)cc3cc2C1=O,CN(C)C=O,380.0
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)=C2Cl)C(C)(C)c2cc(S(=O)(=O)O)ccc21,CN(C)C=O,801.0
COc1ccccc1-c1nc(-c2ccc(C(F)(F)F)cc2)n(-c2ccc(C)cc2)c1-c1ccccc1OC,C(Cl)Cl,286.0
Cc1nn(C)c2nc3c(F)c(F)c(F)c(F)c3cc12,CC1=CC=CC=C1,386.0
CCCCCCCCC1(CCCCCCCC)c2cc(C=O)ccc2-c2ccc(CCc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,C(Cl)Cl,384.0
CN1C(C(=O)Nc2ccccn2)=C([O-])c2ccccc2S1(=O)=O,CCO,361.0
CC(C)(C)OC(=O)NCCCN1Cc2c(-c3ccc(CN)cc3)c3ccc4oc(-c5ccc(CN)cc5)cc4n3c2C1=O,C(Cl)Cl,434.0
CN(C)c1ccc(-c2cc3ccc([N+](=O)[O-])cc3c(=O)o2)cc1,CCOC(=O)C,442.0
CCN(CC)c1ccc2cc(-c3ccc(S(C)(=O)=O)cc3)oc(=O)c2c1,C(Cl)(Cl)Cl,383.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOc1nnc(Cl)nn1,C(Cl)Cl,519.0
CCCCCCOc1ccc(-c2ccc(N(c3ccc(-c4cc5c(s4)c4sc(/C=C(\CN)C(=O)O)cc4n5C(CCCCCC)CCCCCC)cc3)c3ccc(-c4ccc(OCCCCCC)cc4OCCCCCC)cc3)cc2)c(OCCCCCC)c1,C(Cl)Cl,526.0
Cc1cc(C)c(C2=C3C=C(/C=C/C(=O)OCc4ccccc4)C=[N+]3[B-](F)(F)n3cccc32)c(C)c1,C(Cl)Cl,537.0
CCN(CC)c1ccc2c(c1)oc(=O)c1cc3c(C)nn(-c4ccccc4)c3nc12,C(Cl)Cl,377.0
Cc1nccnc1C(=O)C=Cc1ccc(Br)cc1,CCO,315.0
CC(O)CC1=N/C(=C\c2cccc(N(C)C)c2)C(=O)N1C,CC#N,355.0
COc1ccc(-n2nc(C(=O)c3ccccc3)c(-c3ccccc3)n2)cc1,C1CCOC1,297.0
Cc1cc(C)c(C2=C3C=CC(c4ccc5ccccc5c4)=[N+]3[B-](F)(F)n3c2ccc3-c2ccc3ccccc3c2)c(C)c1,C(Cl)(Cl)Cl,573.0
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(/C2=C3\C=CC(=N3)/C(c3ccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)cc3)=c3/cc/c4n3[Zn]n3c2ccc3/C(c2ccc(-c3ccc(/C=C(\CN)C(=O)O)s3)s2)=C2/C=CC(=N2)/C=4c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2)cc1,C(Cl)Cl,590.0
CC(=O)c1ccc(/N=N/c2ccc(Nc3ccccc3)cc2)cc1,CO,443.0
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(F)cc2)cc1,CS(=O)C,363.0
Fc1ccc(-c2ccc(-c3nc4c5ccccc5c5ccccc5c4n3-c3ccccc3)c3nsnc23)cc1,CC1=CC=CC=C1,416.0
COc1cc(OC)c2c(c1)C(=O)c1ccccc1-2,CCO,455.0
CC[n+]1c(C=C2C(=O)C(C=C3N(C)c4ccccc4C3(C)C)=C2[O-])sc2ccccc21,C(Cl)Cl,650.0
CCCCn1c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)nc2c(-c3ccc(-c4ccc(/C=C(/CN)C(=O)O)s4)s3)ccc(-c3ccc(-c4ccc(/C=C(\CN)C(=O)O)s4)s3)c21,C1CCOC1,464.0
CCN(CC)c1ccc2cc(-c3oc4ccccc4c(=O)c3OC)oc2c1,CC1=CC=CC=C1,435.0
Cc1ccc(C2=C(c3ccc(C)cc3)C3=Cc4ccccc4NB3OB3Nc4ccccc4C=C32)cc1,C(Cl)Cl,412.0
NCSC1=CC2=C(c3ccccc3)c3cc(SCN)c(N4CCOCC4)n3[B-](F)(F)[N+]2=C1N1CCOCC1,CO,585.0
Nc1ccc2c(-c3ccc(F)cc3)c3ccc(=[NH2+])cc-3oc2c1,O,505.0
CCN(CC)c1ccc2cc(/C=C/C(=O)c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,CCOC(=O)C,478.0
F[B-]1(F)n2c(nc(-c3ccccc3)c2-c2ccccc2)-c2cccc[n+]21,C1CCCCC1,429.0
CCOC(=O)c1c(-c2c(Cl)c3cc(C)ccc3oc2=O)nn(-c2cccc(C)c2)c1C(=O)OCC,C(Cl)Cl,331.0
NCc1cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3cc(Br)ccc32)cc1CN,C1CCOC1,366.0
CC1=C(C=CC(=O)C=C(O)c2ccccc2)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)cc(C)n1[B-]2(F)F,CCO,542.0
CN1/C(=C/C=C(/C=C/c2sc3ccccc3[n+]2C)c2cc(F)cc(F)c2)Sc2ccccc21,CS(=O)C,651.0
CCc1cccc2ccccc12,C1CCCCC1,310.0
N=C1C(=N)c2ccccc2OC1=O,C(Cl)(Cl)Cl,374.0
C(=C\c1ccc2ccc3cccc4ccc1c2c34)\c1ccc(/C=C/c2c3ccccc3cc3ccccc23)cc1,CCCCCC,385.0
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc([N+](=O)[O-])cc2)cc1,CCO,352.0
CC1=CC(C)=[N+]2C1=C(c1ccncc1Cl)c1c(C)cc(C)n1[B-]2(F)F,CO,507.0
COc1ccc(-c2ccc(/C=C/c3cc(C)c4n3[B-](F)(F)[N+]3=CC=CC3=C4)o2)cc1Cl,CS(=O)C,600.0
Cn1c(=O)c(/N=N/c2ccc(S(=O)(=O)O)c3ccccc23)c(O)c2ccccc21,CC1=CC=CC=C1,469.0
COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)c4ccccc4)cc3)nc2c1)NC(=O)OC(C)(C)C,C(Cl)Cl,351.0
Cc1ccc2cc3c4ccc(-c5ccc(/C=C(\CN)C(=O)O)s5)cc4c4ccccc4n3c2c1,C1CCOC1,453.0
CCCCCCCCC(CCCCCC)COc1ccc(-c2cc3c4c5c2cccc5c2cccc5c(CCc6ccc(-c7ccc(C(=O)O)cc7)c7nsnc67)cc(c4c52)n3CC(CCCCCC)CCCCCCCC)cc1,C1CCOC1,512.0
CN1c2ccccc2C(O)(c2ccccc2)c2cc([N+](=O)[O-])ccc21,CC#N,397.0
COc1ccc(OC)c(C(C)=O)c1,CO,334.0
NCC(=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)s1)CN,C(Cl)Cl,424.0
COc1ccc2cc(-c3ccc(C(F)(F)F)cc3)oc(=O)c2c1,CO,324.0
CCn1c2ccsc2c2c3nsnc3c3c4sccc4n(CC)c3c21,CN(C)C=O,441.0
CCOC(=O)C1=C(c2ccccc2)N(C)C(=O)C1=Cc1ccc(-c2cccs2)s1,CC1CCCO1,651.0
c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2c(-c3ccncc3)cccc21,C1CCCCC1,308.0
FC(F)(F)c1ccc(/C2=C3/N=C(C(c4ccccc4)=C3c3ccccc3)/C(c3ccc(C(F)(F)F)cc3)=c3\[nH]/c(c(-c4ccccc4)c3-c3ccccc3)=C(/c3ccc(C(F)(F)F)cc3)C3=N/C(=C(/c4ccc(C(F)(F)F)cc4)c4[nH]c2c(-c2ccccc2)c4-c2ccccc2)C(c2ccccc2)=C3c2ccccc2)cc1,C(Cl)Cl,708.0
CCOC(=O)c1cc2cc(C(=O)c3ccccc3)cn2cc1-c1cccs1,C(Cl)Cl,280.0
CC(C)[Si](CCc1c2ccccc2c(CC[Si](C(C)C)(C(C)C)C(C)C)c2nc3ccccc3nc12)(C(C)C)C(C)C,C(Cl)Cl,570.0
CC(C)(C)CC(C)(C)c1ccc(Oc2cc3c(cc2Oc2ccc(C(C)(C)CC(C)(C)C)cc2)/C2=N/c4c5cc(Oc6ccc(C(C)(C)CC(C)(C)C)cc6)c(Oc6ccc(C(C)(C)CC(C)(C)C)cc6)cc5c5n4[Zn]n4/c(c6cc(Oc7ccc(C(C)(C)CC(C)(C)C)cc7)c(Oc7ccc(C(C)(C)CC(C)(C)C)cc7)cc6/c4=N/C3=N2)=N\C2=N/C(=N\5)c3ccc(-c4ccc(C(=O)O)cc4)cc32)cc1,C(Cl)(Cl)Cl,678.0
NC/C(=C1\C=C(C(F)(F)F)c2ccc(N3CCC3)cc2O1)c1cc[n+](CC(F)(F)F)cc1,CC1=CC=CC=C1,625.0
c1ccc(N2c3ccc4ccccc4c3-c3c4ccccc4nc[n+]3[B-]2(c2ccccc2)c2ccccc2)cc1,CCCCCC,537.0
CCOC(=O)c1c2c3c(ccc(OC)c3c3cc4c(cc13)[Si](C)(C)O[Si]4(C)C)N(C)C2=O,CC#N,378.0
Nc1ccccc1C(=O)O,CC(=O)C,336.0
C(=C/c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2nsnc12)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,CC1=CC=CC=C1,521.0
c1csc(-c2cc(-c3cccs3)c3ccc4c(-c5cccs5)cc(-c5cccs5)c5ccc2c3c54)c1,C1CCCCC1,416.0
CCOC(=O)c1sc(SC)c2c(=O)n(C)nnc12,CS(=O)C,394.0
CCN1C(=C/C(C)=c2\s/c(=C3\SC(=S)N(CC(=O)O)C3=O)n(CC(=O)O)c2=O)Sc2ccccc21,CCO,500.0
CCN(CCO)c1c(F)cc2c(c1F)OC1=C(/C=C/C3=[N+](C)c4ccccc4C3(C)C)CCCC1=C2,CCO,619.0
c1ccc(-c2cc(-c3ccccc3)[o+]c(-c3ccccc3)c2)cc1,C1=CC=C(C(=C1)Cl)Cl,420.0
CCCCc1ccc2ccc3c(C=O)ccc4ccc1c2c43,CCO,396.0
COc1cc(/C=C/C(=O)O)ccc1O,O,287.0
