abs,em,plqy,k,smiles,solvent,solvent_num,tag,tag_name,Molecular_Weight,LogP,TPSA,Avg_Gasteiger_Charge,Double_Bond_Count,Ring_Count,unimol_plus,split
283.0,391.0,0.0900000035762786,13800.0,COc1ccc(C2=C(c3ccc(OC)cc3)C(C)(C)c3ccccc32)cc1,C1CCCCC1,10,10,5p6,356.46500000000003,5.954100000000006,18.46,-0.048667172,19,4,4.2740755,test
514.0,633.0,0.0027999999001622,7461.0,N#CC(C#N)=C(/C=C/c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(C#N)C#N)c3ccccc3)cc2)cc1)c1ccccc1,CCO,2,6,Triphenylamine,601.7130000000002,10.184719999999992,98.4,-0.036237934,34,5,2.750797,train
,,,3310.0,CC(C)c1cc(Cl)c2c(n1)C(=O)c1ccccc1C2=O,CCCCCC,11,13,6n6,285.7300000000001,3.6338000000000026,47.03,-0.024751017,14,3,4.017263,train
,,,2850.0,CC(C)c1ncc(Cc2ccccc2)[nH]c1=O,CO,1,13,6n6,228.295,2.4841,45.75,-0.048384014,13,2,4.6274424,train
353.0,420.0,0.8799999952316284,22660.0,Brc1ccc(-c2nc3sc4ccccc4c3s2)cc1,CS(C)=O,7,10,5p6,346.27400000000006,5.940500000000003,12.89,-0.026551263,20,4,3.7590322,train
,,,58884.0,ClC1=C(Cl)c2nc1c(-c1c(Cl)cccc1Cl)c1[n-]c(c(Cl)c1Cl)c(-c1c(Cl)cccc1Cl)c1nc(c(-c3c(Cl)cccc3Cl)c3[n-]c(c(Cl)c3Cl)c2-c2c(Cl)cccc2Cl)C(Cl)=C1Cl,CC#N,4,7,Porphyrin,1163.8559999999995,20.688600000000005,53.98,-0.043131528,48,9,3.9925737,train
557.0,,,,CCCCCC(CC)COc1ccc(-c2ccc(/C(=C\c3ccc(N4c5ccc(-c6ncc(-c7ccc(/C=C(\C#N)C(=O)O)s7)c7nccnc67)cc5C5CCCC54)cc3)c3ccc(-c4ccc(OCC(CC)CCCCC)cc4OC(CC)CCCCC)cc3)cc2)c(OCC(CC)CCCCC)c1,ClCCl,0,10,5p6,1427.0069999999994,25.81618000000006,139.92,-0.044299285,55,11,3.650706,train
547.0,568.0,0.4799999892711639,,CN(C)c1ccc2cc3ccc(N(C)C)cc3[o+]c2c1,CCO,2,9,Acridines,267.352,3.999100000000003,17.78,-0.000817961,16,3,3.2458076,test
430.0,452.0,0.6399999856948853,,CCCCC1=Cc2c3ccc4cccc5ccc(c6cc(-c7ccccc7)n(c26)P1(=O)c1ccccc1)c3c45,C1CCCCC1,10,8,PAHs,521.6000000000001,10.202099999999993,22.0,-0.036774463,37,8,3.1494272,train
566.0,573.0,0.47,,Cc1cc(/C=C/c2ccc(S(C)(=O)=O)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,7,5,BODIPY,386.232,3.6007200000000026,42.08,-0.03677399,17,4,2.739095,valid
596.0,636.0,0.78,79432.8,COc1cccc(C2=CC3=C(c4c(C)cc(C)cc4C)c4cc(-c5cccc(OC)c5)c(-c5cccc(OC)c5)n4[B-](F)(F)[N+]3=C2c2cccc(OC)c2)c1,Cc1ccccc1,6,5,BODIPY,734.6520000000002,10.376459999999994,44.86,-0.042712742,38,8,3.7039833,test
,,,12400.0,COC(=O)CCC1=C(C)C(/C=C2\OC(=O)C(C)=C2C)=N/C1=C\c1[nH]c(/C=C2\OC(=O)C(C)=C2C)c(C)c1CCC(=O)OC,CCOCC,16,-1,None,588.6570000000002,5.505120000000005,133.35,-0.03635302,16,4,4.249578,train
480.0,,,,CCCCCCCCc1cc(/C=C(/C#N)C(=O)O)sc1-c1ccc(-c2sc(-c3ccc4c(c3)c3nc5ccccc5nc3n4CC(CC)CCCC)cc2CCCCCCCC)s1,ClCCl,0,10,5p6,897.3329999999992,16.93717999999997,91.8,-0.038921503,37,7,4.0227633,train
613.0,,,,CCCSC(=O)c1ccc(C(=O)SCCC)nc1,CC#N,4,15,Benz,283.41799999999995,3.6484000000000014,47.03,-0.034114678,8,1,4.126295,train
372.0,439.0,,,CC1(C)CC(=O)c2ccccc2N1,CC#N,4,11,6p6,175.231,2.4635,29.1,-0.04925811,7,2,4.3573246,train
,,,257000.0,CC(=O)C(C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)C(c2ccccc2)=C1c1ccccc1)=C(C)O,ClCCl,0,7,Porphyrin,865.0490000000001,14.951799999999968,94.66,-0.044974201,62,11,3.7974243,train
,,,2680.0,Cl[C]1C(Cl)=C(c2ccc3c(c2)c2ccccc2n3-c2ccccc2)C(Cl)=C(Cl)C1=C(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,C1CCCCC1,10,3,Carbazole,966.8519999999996,18.24329000000001,4.93,-0.014601814,36,7,4.167425,train
485.0,,,,COc1ccc(N2c3ccc(-c4cc5sc6cc(C=C(C#N)C(=O)O)sc6c5s4)cc3C3CCCC32)cc1,CCO,2,10,5p6,554.7180000000003,8.632480000000001,73.56,-0.0369287,27,7,2.2162688,train
436.0,481.0,0.8799999952316284,38019.0,CC(=O)O[B-]1(OC(C)=O)OC(/C=C/c2ccc(C)cc2)=CC(/C=C/c2ccc(C)cc2)=[O+]1,Cc1ccccc1,6,13,6n6,432.2810000000002,4.610740000000004,73.13,-0.038067887,18,3,2.9269423,train
406.0,470.0,0.9100000262260436,14400.0,Cc1cc(C)c(B2c3cc(C(C)(C)C)ccc3-c3c(-c4ccccc4)ccc4cc(C(C)(C)C)cc2c34)c(C)c1,C1CCCCC1,10,8,PAHs,520.5690000000003,8.523660000000005,0.0,-0.038981753,29,6,3.460461,train
380.2,,,4350.1,COC(=O)c1c(C(=O)OC)c2ccc(C)nn2c1C,C1CCCCC1,10,10,5p6,262.265,1.5243399999999998,69.9,-0.037297236,12,2,4.0262837,test
,,,9360.0,O=c1nc(O)c(Cc2ccccc2)cn1[C@H]1C[C@H](Cl)[C@@H](CO)O1,CCO,2,13,6n6,336.7750000000001,1.4268999999999998,84.58,-0.059012141,13,3,5.133806,train
,,,0.4300000071525574,COc1c(O)cc2oc3cc(O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)c(C/C=C(/C)CO)c(O)c3c(=O)c2c1CC=C(C)C,CO,1,9,Acridines,588.6060000000001,1.5344999999999995,199.51,-0.074004631,19,4,4.20018,test
,,,14400.0,CC1(C)CC(C(O)=Nc2ccc3cc4ccc(N=C(O)C5CC(C)(C)[N+](=O)C5(C)C)cc4nc3c2)C(C)(C)N1[O-],O,8,9,Acridines,545.6840000000003,7.296900000000008,124.45000000000002,-0.048075852,19,5,3.2982264,test
438.0,637.0,0.0900000035762786,,O=[N+]([O-])c1ccc(/C=C/N(c2ccccc2)c2ccccc2)cc1,ClC(Cl)Cl,3,13,6n6,316.36,5.403800000000004,46.38,-0.043500999,20,3,3.1897058,train
646.0,665.0,,,CCCCNc1ccc(NCCCC)c2c1C(=O)c1ccccc1C2=O,C1CCCCC1,10,9,Acridines,350.462,4.886000000000004,58.2,-0.048221135,14,3,2.3756084,train
544.0,624.0,0.2399999946355819,,CCC1(CC)c2ccc(/C=C/C3=C(C#N)C(=C(C#N)C#N)OC3(C)C)cc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,C1CCCCC1,10,6,Triphenylamine,598.7500000000002,10.186339999999994,83.84,-0.0337585,27,6,4.199659,train
,,,63400.0,CCc1c(C)c2cc3nc(cc4[nH]c(c(C)c4CC)c(N)c4nc(cc1[nH]2)C(C)=C4CCC(=O)OC)C(C)=C3CCC(=O)OC,ClCCl,0,7,Porphyrin,609.7710000000002,7.406440000000007,135.98,-0.047446048,26,5,1.95882,test
,,,83100.0,CCN(CC)c1ccc2c(-c3ccc([O-])c(C(=O)[O-])c3)c3ccc(N(CC)CC)cc3[o+]c2c1,O,8,9,Acridines,457.5500000000002,4.663600000000004,80.96999999999998,-0.067149336,23,4,2.4895337,train
560.0,585.0,0.3899999856948852,,CCOC(=O)c1ccccc1-c1c2ccc(N(CC)CC)cc2[o+]c2cc(N(CC)CC)ccc12,CN(C)C=O,9,9,Acridines,471.6210000000003,7.403200000000007,44.080000000000005,-0.016169743,23,4,2.940581,train
520.0,543.5,,,CC1=CC(C)=[N+]2C1=Cc1c(C)c(C=C(Br)Br)c(C)n1[B-]2(F)F,Cc1ccccc1,6,5,BODIPY,431.915,5.203640000000004,7.939999999999999,-0.025649992,9,3,3.2832916,train
400.5,475.5,0.16,23988.3,CC(=O)OC[C@H]1O[C@@H](OCCn2cc(CNC3=C4C=CC=[N+]4[B-](F)(F)n4cccc43)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,O,8,4,Cyanine,662.412,0.527100000000001,174.33999999999995,-0.043441127,17,5,3.9834719,train
356.0,422.0,,,CC(C)=CC(=O)c1cc2c(cc1F)NC(C)(C)CC2=O,CC#N,4,11,6p6,275.323,3.7515000000000014,46.17,-0.037590996,9,2,4.408681,train
329.0,447.0,0.1700000017881393,,COc1ccc(-c2cccc3cnc(-c4ccc(C#N)cc4)n23)cc1,ClCCl,0,10,5p6,325.371,4.548580000000004,50.31999999999999,-0.039625156,22,4,3.78354,train
,,,6640.0,Cc1c2ccc(Cl)cc2nc2ccc(OCCCCCCOC3CCCCO3)cc12,CCO,2,9,Acridines,427.9720000000004,6.832220000000006,40.58,-0.044547165,16,4,3.4362335,train
575.0,639.0,0.25,,COc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)c2ccccc12,CS(C)=O,7,5,BODIPY,388.22600000000006,5.359020000000005,17.17,-0.041383248,20,5,2.8977334,train
,,,11499.0,CCOC(=O)C(C#N)=CC1=C2Oc3cc(O)c(Cl)cc3C(c3ccccc3C(=O)O)=C2CCC1,CC(C)=O,12,2,Coumarin,477.9000000000003,5.389180000000004,116.85,-0.042410825,17,4,2.9057605,train
552.0,,,,CC1(C)CCN2CCC(C)(C)c3c2c1cc1cc(/C=C(\C#N)c2ccc(-c4ccc(/C=C(/C#N)C(=O)O)s4)s2)c(=O)oc31,CCO,2,2,Coumarin,607.7570000000003,7.807760000000006,118.33,-0.032823767,25,6,2.494498,test
,,,37153.0,COc1cc(Cc2cccc(OC)c2C(=O)O)c(OC)c2c1CCC=C2,CCO,2,11,6p6,354.40200000000016,3.9608000000000025,64.99000000000001,-0.056804241,14,3,4.6509433,test
645.0,662.5,0.5799999833106995,,C[O+]=C1C=CC(=C2c3cc(-c4ccc(C=O)cc4)c(/C=C/c4ccc(C(F)(F)F)cc4)n3[B-](F)(F)N3C2C=C(c2ccc(C=O)cc2)C3/C=C/c2ccc(C(F)(F)F)cc2)C=C1,C1CCCCC1,10,5,BODIPY,848.5990000000002,11.688399999999984,53.61,-0.038561196,38,8,4.2498207,train
521.0,,,,CCC1(CC)c2cc(C=C(C#N)C(=O)O)sc2-c2sc(-c3ccc(N(c4ccc(N(C)C)cc4)c4ccc(N(C)C)cc4)cc3)cc21,ClC(Cl)Cl,3,6,Triphenylamine,658.8930000000001,10.156479999999997,70.80999999999999,-0.043789604,30,6,2.3075354,train
584.0,623.0,0.1379999965429306,32000.0,CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2cc(C=C(C#N)C#N)c3cccc4c5cccc6c(C=C(C#N)C#N)cc1c(c65)c2c34,Cc1ccccc1,6,3,Carbazole,754.0789999999998,15.44881999999996,100.09,-0.03462603,28,6,4.2500277,train
601.0,650.0,0.050000000745058,17500.0,C=CCNc1ccc2c(ccc3[o+]c4cc(N(C)C)ccc4nc32)c1,CCO,2,8,PAHs,330.411,5.079200000000004,39.46,-0.009580642,22,4,2.7285259,train
742.0,780.0,0.2000000029802322,133058.0,C[N+]1=C(C=CC2=C3Oc4c(cc5c6c4CCCN6CCC5)C(c4ccccc4C(=O)O)=C3CCC2)C(C)(C)c2c1ccc1ccccc21,CC#N,4,2,Coumarin,633.8120000000004,9.1315,52.78,-0.024907128,28,9,2.8990088,train
,,,3.950000047683716,CC1=CC(c2cc(O)c(O)c3oc4cc(O)cc(O)c4c(=O)c23)OC1=O,CO,1,9,Acridines,356.2860000000002,2.3128000000000006,137.43,-0.061987262,19,4,4.4221992,train
701.0,770.0,0.2000000029802322,,CC1=CC(/C=C/c2ccc(N(C)C)cc2)=[N+]2C1=C(c1ccc(C#CCO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1)c1c(C)cc(/C=C/c3ccc(N(C)C)cc3)n1[B-]2(F)F,CC#N,4,5,BODIPY,802.7280000000001,5.389420000000007,113.8,-0.05655802,28,7,4.2499585,test
,,,11500.0,N=c1nc(O)c2[nH]cc(Cc3ccc(Cl)cc3)c2[nH]1,O,8,10,5p6,274.711,2.32027,88.54999999999998,-0.064749858,17,3,4.2500134,train
576.0,,,,CC1(C)OC(=O)C(=CC=CC=C2C=C(c3ccccc3)OC(c3ccccc3)=C2)C(=O)O1,ClCCl,0,13,6n6,426.4680000000002,5.343900000000005,61.83,-0.037393348,19,4,2.5799406,valid
,,,4.230000019073486,O=c1c2ccccc2[nH]c2c(-c3nnc(-c4cccc([N+](=O)[O-])c4)o3)cccc12,CO,1,9,Acridines,384.3510000000001,4.306500000000002,114.92,-0.030105493,29,5,2.9705586,train
584.0,636.0,0.02,,CCN(CC)c1ccc(/C=C/C2=c3c(=O)oc4cc(N(CC)CC)ccc4c3=[O+][B-](F)(F)O2)cc1,CC(C)=O,12,2,Coumarin,482.3360000000002,4.326600000000004,57.22000000000001,-0.036298278,21,4,2.7135,test
384.0,,,,Oc1n[nH]c2c1cnc1c2c(-c2ccc(Cl)cc2)nn1-c1ccccc1,CS(C)=O,7,10,5p6,361.792,4.322800000000002,79.62,-0.043847896,26,5,4.2190475,valid
,,,17000.0,c1ccc([C](c2ccccc2)c2ccccc2)cc1,CC#N,4,13,6n6,243.329,4.705790000000003,0.0,-0.049269771,18,3,4.249578,train
515.0,527.0,0.9300000071525574,,CC[Si](CC)(CC)C1=CC2=C(c3c(C)cc(C)cc3C)c3cc([Si](CC)(CC)CC)cn3[B-](F)(F)[N+]2=C1,C1CCOC1,5,5,BODIPY,538.6840000000003,8.195560000000008,7.939999999999999,-0.038251426,14,4,3.252938,test
,,,199526.2344,C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)C(Nc2ccccc2)=C1,ClCCl,0,7,Porphyrin,705.8650000000001,12.76339999999998,69.39,-0.045833742,54,10,3.885169,train
486.0,536.0,0.8,65388.3,COC1=C2C=C(Cl)C(=[Cl+])N2[B-](F)(F)n2c1cc(Cl)c2Cl,ClCCl,0,5,BODIPY,359.783,3.463700000000001,17.4,,8,3,3.4917963,test
451.0,601.0,0.7599999904632568,20000.0,CN(C)c1ccc(C2=C3C=C(c4ccc(C#N)cc4)S[C@]34c3ccccc3[C@H]2c2ccccc24)cc1,ClCCl,0,9,Acridines,480.63600000000014,7.568480000000006,27.03,-0.038629849,26,8,2.9320426,valid
525.0,663.0,,,CCC12C(=C3C(=C4c5ccc(-c6ccc(C)s6)cc5S(=O)(=O)C41CC)C(F)(F)C(F)(F)C3(F)F)c1ccc(-c3ccc(C)s3)cc1S2(=O)=O,CS(C)=O,7,12,5n6,752.845,9.773139999999996,68.28,-0.021637341,28,8,2.9639354,test
425.0,,,,CC1(C)c2ccccc2-c2ccc([C@@H]3c4ccc(-c5ccc(-c6ccc(/C=C(\C#N)C(=O)O)s6)s5)c5c4[C@@H](CCC5)N3c3ccccc3)cc21,CCO,2,12,5n6,686.9019999999999,11.428479999999988,64.33,-0.038814328,36,9,3.5904243,train
558.0,588.0,0.12,51582.2,F[B-]1(F)n2c(cc(Cl)c2-c2ccccc2)C(c2ccccc2)=C2C=C(Cl)C(c3ccccc3)=[N+]21,CC#N,4,5,BODIPY,489.1610000000001,7.442300000000007,7.939999999999999,-0.031638578,26,6,3.1005044,train
,,,85000.0,O=C(O)c1ccc(-c2c3ccc(=NCC(F)(F)F)cc-3oc3cc(NCC(F)(F)F)ccc23)c(C(=O)O)c1,O,8,15,Benz,538.4000000000002,6.038200000000003,112.13,-0.041462957,24,4,2.783283,train
595.0,630.0,0.4600000083446502,70795.0,COc1ccc(-c2sc3c(=C4C=CC(=[O+]C)C=C4)c4n(c3c2-c2ccc(OC)cc2)[B-](F)(F)N2C=c3c(=C5C=CC(=[O+]C)C=C5)c5sc(-c6ccc(OC)cc6)c(-c6ccc(OC)cc6)c5n3[B-](F)(F)N2C=4)cc1,CCCCCC,11,5,BODIPY,1030.74,9.6118,75.86,-0.04547835,52,12,4.249578,test
,,,6800.0,c1ccc(N=c2c3ccccc3[nH]c3ccccc23)cc1,Cc1ccccc1,6,9,Acridines,270.335,4.553500000000002,28.15,-0.047000022,23,4,3.7831542,test
,,0.2300000041723251,,Oc1cc2ccccc2cc1C1(O)C2CC3CC(C2)CC1C3,CC#N,4,8,PAHs,294.394,4.1891000000000025,40.46,-0.058466399,11,6,4.726717,train
,,,31623.0,O=C(Cc1ccccc1)c1ccc(OCc2ccccc2)c(Cc2ccccc2)c1O,CO,1,13,6n6,408.4970000000001,5.987400000000005,46.53,-0.053689137,25,4,4.4346213,valid
,,,19055.0,COc1cc(O)c2c(c1)C(=O)c1c(O)c(C)cc(O)c1C2=O,ClC(Cl)Cl,3,9,Acridines,300.266,1.89582,104.06,-0.062186889,14,3,3.5430863,valid
,,,24415.0,Cl[C]1C(Cl)=C(/C=C/c2ccc(C3=CSC(=C4SC=CS4)S3)cc2)C(Cl)=C(Cl)C1=C(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,ClCCl,0,13,6n6,1030.0449999999994,19.55859000000001,0.0,-0.011576249,25,6,4.249355,test
495.0,,,,CCCCCCc1cc(-c2ccc3c(c2)Sc2cc(-c4cc(CCCCCC)c(/C=C(\C#N)C(=O)O)s4)ccc2N3c2ccc(/C(=C/c3ccccc3)c3ccccc3)cc2)sc1/C=C(\C#N)C(=O)O,C1CCOC1,5,6,Triphenylamine,976.302,16.895659999999964,125.42,-0.041022606,45,8,3.6824822,train
,,,3.819999933242798,CC(C)(O)CCc1c(O)c(CCC(C)(C)O)c2oc3c(O)cccc3c(=O)c2c1O,CO,1,9,Acridines,416.47000000000014,3.470000000000003,131.36,-0.068408745,17,3,3.9506583,train
,,,4.139999866485596,COCc1c(O)cc2c(c1O)C(=O)c1ccc(OC)cc1C2=O,CO,1,9,Acridines,314.29300000000006,2.0282,93.06,-0.057976568,14,3,3.4671571,train
490.0,540.0,,52000.0,N#Cc1c2nc3ccccn3c2nc2nc3ccccn3c12,CN(C)C=O,9,10,5p6,284.282,2.55508,71.28,-0.02498163,24,5,3.0316648,train
532.0,543.0,0.800000011920929,,CCC1=C(C)C2=C(c3c4ccccc4cc4ccccc34)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,ClC(Cl)Cl,3,5,BODIPY,480.4110000000003,8.18294000000001,7.939999999999999,-0.033047026,24,6,2.6316583,valid
388.0,525.0,0.3600000143051147,,CCN1c2ccc(/C=N/Nc3ccccn3)cc2Sc2cc(-c3ccc(C#N)cc3)ccc21,ClCCl,0,9,Acridines,447.5670000000002,6.6888800000000055,64.31,-0.041373531,25,5,3.5186784,train
,,,21878.0,O=c1ccc2ccc3oc(-c4ccccc4)cc4c(Cc5ccccc5)cc1c2c34,ClC(Cl)Cl,3,8,PAHs,386.45000000000016,6.795000000000004,30.21,-0.036240908,32,6,2.8842309,train
379.0,,,,CCn1c2ccc(-c3ccc(/C=C(\C#N)C(=O)O)s3)cc2c2cc(-c3ccc(-c4ccc(N(c5ccc(-c6cccs6)cc5)c5ccc(-c6cccs6)cc5)cc4)s3)ccc21,ClC(Cl)Cl,3,3,Carbazole,862.1390000000002,15.856779999999972,69.25999999999999,-0.038369034,55,10,4.3310385,test
,,,13400.0,CCCCCCCCOc1nc2c(ccc3ccccc32)cc1C=C1SC(=S)N(CC(=O)O)C1=O,CC#N,4,8,PAHs,508.6650000000003,6.413100000000006,79.72999999999999,-0.041777087,20,4,3.036669,train
,,,6166.0,COC(=O)[C@]1(C)CCC[C@]2(C)c3ccc(C(C)C)cc3CC(=O)[C@H]21,CO,1,15,Benz,328.4520000000001,4.172300000000004,43.370000000000005,-0.041419389,8,3,5.8895183,train
359.0,437.0,0.1230000033974647,,CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,Cc1ccccc1,6,13,6n6,430.59500000000025,7.126000000000007,16.130000000000003,-0.041191168,24,6,3.7421827,train
514.0,542.0,0.1000000014901161,,C[O+]=C1C=CC(=C2c3cccn3[B-](F)(F)n3cc(Br)cc32)C=C1,ClCCl,0,5,BODIPY,376.997,3.799000000000002,21.16,-0.044961369,14,4,3.4765615,train
,,,5700.0,CCN(CC)c1ccc2c(C=Cc3ccc(S(C)=O)cc3)c3ccc(OC)cc3[o+]c2c1,O,8,9,Acridines,446.5920000000002,6.629700000000007,40.84,-0.013912738,24,4,2.9642792,train
433.0,575.0,0.0729999989271164,1100.0,CN(C)c1cccc2c1-c1ccccc1C2=O,c1ccccc1,15,13,6n6,223.275,2.9640000000000013,20.31,-0.042007679,13,3,3.5621085,train
,,,9302.0,O=c1nc(O)c(Cc2ccccc2)cn1COC(CO)CCl,CCO,2,13,6n6,324.7640000000001,1.1135,84.58,-0.064136092,13,2,5.088328,train
720.0,764.0,0.1099999994039535,70795.0,CCc1c(C)[nH]c(C2=[N+]3C(=Cc4c(C)c(CC)c(/C=C/c5ccc(N(C)C)cc5)n4[B-]3(F)F)c3ccccc32)c1C,C1CCOC1,5,5,BODIPY,550.5060000000001,7.700560000000008,26.97,-0.040662175,25,6,2.732241,train
,,,98000.0,CN(C)c1ccc(/C=C/c2ccc3c(ccc4ccccc43)[o+]2)cc1,ClCCl,0,8,PAHs,326.41900000000004,6.103500000000005,14.54,-0.007450703,23,4,2.7849965,train
390.0,,,,N#CC(=Cc1ccc(N(c2ccccc2)c2ccc(-c3nc(-c4ccccc4)c(-c4ccccc4)[nH]3)cc2)cc1)C(=O)O,CN(C)C=O,9,6,Triphenylamine,558.6410000000002,8.872080000000004,93.01,-0.046075445,37,6,2.9368296,train
649.0,666.0,,,CCN1C(=CC2=C([O-])C(=CC3=[N+](C)c4ccccc4C3(C)C)C2=O)Sc2ccccc21,ClC(Cl)Cl,3,0,SquaricAcid,428.5570000000002,4.289700000000004,46.38,-0.040879943,17,5,2.528825,train
,,,363078.0625,COc1ccc(-c2c3nc(c(-c4ccc(OC)cc4)c4ccc([nH]4)c(-c4ccc(OC)cc4)c4nc(c(Br)c5ccc2[nH]5)C=C4)C=C3)cc1,ClCCl,0,7,Porphyrin,707.6280000000003,10.444899999999992,85.05000000000001,-0.045458275,42,8,3.0249774,train
,,,4.329999923706055,COc1c(CCC(C)(C)O)c(O)c(C(C)=O)c(O)c1Cc1c(O)c(C(C)=O)c(O)c(CCC(C)(C)O)c1OC,CO,1,13,6n6,548.6290000000004,3.929200000000004,173.97999999999996,-0.072235697,14,2,4.003462,train
588.0,,,,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CC(C)CO,44,13,6n6,551.6890000000002,9.371899999999998,26.94,-0.042893567,42,7,1.8666978,valid
507.0,517.0,0.9700000286102296,,CC1=CC(C)=[N+]2C1=C(Cc1ccc(C(F)(F)F)cc1)c1c(C)cc(C)n1[B-]2(F)F,Cc1ccccc1,6,5,BODIPY,406.2070000000001,5.747140000000004,7.939999999999999,-0.028183329,14,4,3.18377,train
,,,36308.0,COc1cc(O)c2c(c1)C(=O)C1=C(C2=O)[C@H](C)O[C@@H](C)C1,CCO,2,9,Acridines,288.29900000000004,2.2737,72.83,-0.046702183,9,3,3.5670564,train
495.0,513.0,0.79,22003.9,CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=CC=CC1=C2C,CC(C)=O,12,5,BODIPY,262.112,3.287740000000002,7.939999999999999,-0.034856069,8,3,3.2297616,train
376.0,522.0,0.0179999992251396,,N#C/C(=C\C=C\c1ccccc1)c1ccc([N+](=O)[O-])cc1,CN(C)C=O,9,13,6n6,276.295,4.215180000000003,66.92999999999999,-0.036529131,15,2,3.1648102,test
,,,170000.0,C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3C=C,CS(C)=O,7,7,Porphyrin,562.6700000000004,7.504040000000007,131.96,-0.05128327,28,5,1.9292766,train
532.0,611.0,0.1899999976158142,,CC1=C(c2ccc[se]2)C(C)=[N+]2C1=C(c1c(C)cc(C)cc1C)c1c(C)c(-c3ccc[se]3)c(C)n1[B-]2(F)F,ClCCl,0,5,BODIPY,624.3040000000002,6.767600000000006,7.939999999999999,,24,6,3.8712852,train
,,,149500.0,CCC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCCO)C(CCCO)=C4C)c(C)c3CC,ClCCl,0,7,Porphyrin,538.7360000000004,7.462840000000009,97.82,-0.052317584,24,5,2.0473154,train
,,,162000.0,Fc1cc(F)cc(-c2c3nc(cc4ccc([nH]4)c(-c4cc(F)cc(F)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)c1,ClCCl,0,7,Porphyrin,534.5160000000002,8.546000000000001,57.36,-0.034611038,36,7,1.7626202,test
,499.0,,,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4ccccc4n3)cc2)cc1,CC#N,4,6,Triphenylamine,372.47100000000006,7.371600000000005,16.130000000000003,-0.043685248,29,5,3.5074527,test
,,,120000.0,CCCCCC1=C(Cc2ccc(OC)cc2)C(=O)C(C2C=C(C)CCC2C(C)CCC(C)C2CCC(C)=CC2C2=C(O)/C(=C/C=C/c3ccc(OC)cc3)C(CCCCC)=C(Cc3ccc(OC)cc3)C2=O)=C(O)/C1=C/C=C/c1ccc(OC)cc1,O=S(=O)(O)O,29,13,6n6,1159.602,19.326599999999985,111.52,-0.052297137,36,8,3.7050145,train
,,,154881.0,COC(=O)CCC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CCC(=O)OC)c5C)C=C4C)C(=O)C3(C)CC(=O)N(C)C,ClC(Cl)Cl,3,7,Porphyrin,639.7530000000002,5.514520000000005,147.34000000000003,-0.043137309,25,5,2.0454805,test
617.0,671.0,0.7200000286102295,,Cc1cc2n(c1-c1ccc(C#CCCCCC(=O)ON3C(=O)CCC3=O)s1)[B-](F)(F)n1c(cc(C)c1=C1C=CC=[S+]1)=C2,CS(C)=O,7,5,BODIPY,605.4970000000002,3.630040000000002,73.53999999999999,-0.028015189,22,6,3.113535,valid
,,,35600.0,CC(=O)/C=C(\O)c1cc2cc3ccc(O)cc3cc2oc1=O,C1COCCO1,13,2,Coumarin,296.2780000000001,3.1397000000000013,87.74000000000001,-0.051870151,19,3,3.3330142,train
505.5,517.5,0.6899999976158142,,CCOC(=O)/C(C1=C2C=CC=[N+]2[B-](F)(F)n2cccc21)=C(/C)O,CO,1,5,BODIPY,320.1040000000001,2.4837,54.47,-0.047181425,10,3,3.5595996,train
