abs,em,plqy,k,smiles,solvent,solvent_num,tag,tag_name,Molecular_Weight,LogP,TPSA,Avg_Gasteiger_Charge,Double_Bond_Count,Ring_Count,unimol_plus,split
359,437,0.123000003,,CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,Cc1ccccc1,6,13,6n6,430.595,7.126,16.13,-0.041191168,24,6,3.7421827,train
514,542,0.100000001,,C[O+]=C1C=CC(=C2c3cccn3[B-](F)(F)n3cc(Br)cc32)C=C1,ClCCl,0,5,BODIPY,376.997,3.799,21.16,-0.044961369,14,4,3.4765615,train
433,575,0.072999999,1100,CN(C)c1cccc2c1-c1ccccc1C2=O,c1ccccc1,15,13,6n6,223.275,2.964,20.31,-0.042007679,13,3,3.5621085,train
720,764,0.109999999,70795,CCc1c(C)[nH]c(C2=[N+]3C(=Cc4c(C)c(CC)c(/C=C/c5ccc(N(C)C)cc5)n4[B-]3(F)F)c3ccccc32)c1C,C1CCOC1,5,5,BODIPY,550.506,7.70056,26.97,-0.040662175,25,6,2.732241,train
390,,,,N#CC(=Cc1ccc(N(c2ccccc2)c2ccc(-c3nc(-c4ccccc4)c(-c4ccccc4)[nH]3)cc2)cc1)C(=O)O,CN(C)C=O,9,6,Triphenylamine,558.641,8.87208,93.01,-0.046075445,37,6,2.9368296,train
649,666,,,CCN1C(=CC2=C([O-])C(=CC3=[N+](C)c4ccccc4C3(C)C)C2=O)Sc2ccccc21,ClC(Cl)Cl,3,0,SquaricAcid,428.557,4.2897,46.38,-0.040879943,17,5,2.528825,train
588,,,,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CC(C)CO,44,13,6n6,551.689,9.3719,26.94,-0.042893567,42,7,1.8666978,valid
507,517,0.970000029,,CC1=CC(C)=[N+]2C1=C(Cc1ccc(C(F)(F)F)cc1)c1c(C)cc(C)n1[B-]2(F)F,Cc1ccccc1,6,5,BODIPY,406.207,5.74714,7.94,-0.028183329,14,4,3.18377,train
495,513,0.79,22003.9,CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=CC=CC1=C2C,CC(C)=O,12,5,BODIPY,262.112,3.28774,7.94,-0.034856069,8,3,3.2297616,train
376,522,0.017999999,,N#C/C(=C\C=C\c1ccccc1)c1ccc([N+](=O)[O-])cc1,CN(C)C=O,9,13,6n6,276.295,4.21518,66.93,-0.036529131,15,2,3.1648102,test
532,611,0.189999998,,CC1=C(c2ccc[se]2)C(C)=[N+]2C1=C(c1c(C)cc(C)cc1C)c1c(C)c(-c3ccc[se]3)c(C)n1[B-]2(F)F,ClCCl,0,5,BODIPY,624.304,6.7676,7.94,,24,6,3.8712852,train
617,671,0.720000029,,Cc1cc2n(c1-c1ccc(C#CCCCCC(=O)ON3C(=O)CCC3=O)s1)[B-](F)(F)n1c(cc(C)c1=C1C=CC=[S+]1)=C2,CS(C)=O,7,5,BODIPY,605.497,3.63004,73.54,-0.028015189,22,6,3.113535,valid
505.5,517.5,0.689999998,,CCOC(=O)/C(C1=C2C=CC=[N+]2[B-](F)(F)n2cccc21)=C(/C)O,CO,1,5,BODIPY,320.104,2.4837,54.47,-0.047181425,10,3,3.5595996,train
330,,,11000,Cc1ccc(C2C3=C(CC(C)(C)CC3=O)Oc3ccc4ccc(OCCCNCCNc5ccnc6cc(Cl)ccc56)cc4c32)cc1,CO,1,8,PAHs,646.231,8.98792,72.48,-0.044568819,30,7,4.296499,train
567,570,0.550000012,,CCCCCC1=C(C)C2=Cc3c(Oc4ccc(N(C)C)cc4)cc(-c4ccc[nH]4)n3[B-](F)(F)[N+]2=C1C,ClCCl,0,5,BODIPY,490.407,7.3025,36.2,-0.0425243,19,5,3.085438,test
295,,,46773.5,Nc1ccc(Nc2nc(=Nc3cccc4ccccc34)[nH]c(=Nc3cccc4ccccc34)[nH]2)cc1,ClCCl,0,8,PAHs,469.552,5.8348,107.24,-0.054624921,36,6,4.013472,train
561,651,,44940,CCCCCCCCN1C(=O)c2ccc3c4c(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)cc5c6c(ccc(c7c(-c8ccc(-n9c%10ccccc%10c%10ccccc%109)cc8)cc(c2c37)C1=O)c64)C(=O)N(CCCCCCCC)C5=O,ClC(Cl)Cl,3,1,Naphthalimide,1097.372,19.1784,84.62,-0.034317705,70,15,3.625791,train
377,606,0.029999999,,CC(C)(C)OC(=O)N1CCN(c2ccc3c(c2)C(C)(C)c2cc(C=O)ccc2-3)CC1,O,8,13,6n6,406.526,4.8625,49.85,-0.043041066,14,4,3.7808564,train
554,648,0.059999999,,CC[B-]1(CC)n2c(C)c(/C=C/c3c(C)c4n(c3C)[B-](CC)(CC)[N+]3=C(C)C=C(C)C3=C4c3ccccc3)c(C)c2C(c2ccccc2)=C2C(C)=CC(C)=[N+]21,ClCCl,0,5,BODIPY,712.644,11.76648,15.88,-0.033293566,29,8,4.249906,test
557,573,0.99,,Cc1cc(/C=C/c2cc(OCc3ccccc3)cc(OCc3ccccc3)c2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,7,5,BODIPY,520.388,7.35522,26.4,-0.044904584,27,6,3.0237818,train
359,510,,,Cc1cc(O)c(C(=O)/C=C/c2ccccc2O)c(=O)o1,CC#N,4,13,6n6,272.256,2.25552,87.74,-0.056663073,15,2,3.8930755,valid
405.5,479,,54013.2,CCN(CC)c1ccc2cc(-c3nc4ccccc4n3C)c(=O)oc2c1,CC#N,4,2,Coumarin,347.418,4.1929,51.27,-0.038361343,22,4,3.5139945,train
408.5,469.5,0.939999998,,C#CC[NH+]=C1c2cccn2[B-](F)(F)n2cccc21,CCOC(C)=O,14,5,BODIPY,245.041,-0.0748,23.83,-0.067904604,11,3,3.385077,train
495,,,,COc1ccc(SC2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1,CCCCCC,11,5,BODIPY,330.168,3.847,17.17,-0.04082549,14,4,3.2311316,train
470,638,0.270000011,12882,CN(C)/C=N\c1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CO,1,8,PAHs,300.361,4.2726,32.67,-0.041058782,19,4,3.157824,valid
703,,,,CCCCCCCCN1/C(=C/C2/C(=C(/C#N)C(=O)OCC)C(=CC3=[N+](CCCCCCCC)c4cccc(C(=O)O)c4C3(C)C)C2[O-])C(C)(C)c2cc(C(=O)O)ccc21,CCO,2,10,5p6,806.057,9.53028,154,-0.047122593,19,5,5.314367,train
556,597,0.129999995,,CCCSC1=[N+]2C(=C(c3ccccc3)c3cc(SC#N)c(SCCC)n3[B-]2(F)F)C=C1,CCCCCC,11,5,BODIPY,473.448,6.68308,31.73,-0.029651013,14,4,3.185022,test
384,442,0.790000021,,CCn1c2ccccc2c2cc(C#Cc3cc(C#Cc4ccc5c(c4)c4ccccc4n5CC)nc(OC)n3)ccc21,CCOC(C)=O,14,3,Carbazole,544.658,7.5404,44.87,-0.035845033,36,7,3.6161485,train
418,538,0.075000003,,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CC#N,4,13,6n6,368.385,3.3699,93.06,-0.063915686,16,2,3.7282133,train
513,539,0.009,,Cc1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cc(I)cc32)cc1,OC(F)(F)CF,26,5,BODIPY,407.998,4.04992,7.94,-0.034187023,14,4,3.1494575,train
369,485,0.479999989,,CN(C)c1ccc(/C=C/c2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)cc1,C1COCCO1,13,13,6n6,454.577,7.109,41.91,-0.045330949,31,5,3.366408,train
680,,,,CCCCOC(=O)CCC[n+]1c(C=C2C(=O)C(C=C3N(C)c4ccccc4C3(C)C)=C2C(=C=[N-])C#N)sc2ccccc21,CS(C)=O,7,0,SquaricAcid,590.749,6.57558,96.58,-0.037388051,23,5,4.195104,train
570,742,0.018999999,30500,CCCCCCOc1cc(N(CC)CC)ccc1/C=C(\C#N)c1ccc(/C=C/C(=C(C#N)C#N)c2ccc3c(c2)c2ccccc2n3CC)s1,ClCCl,0,3,Carbazole,677.918,11.25954,88.77,-0.038137521,29,5,5.12747,train
480,,,,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(-c4ccc(-c5c(C)cc(C(=O)O)cc5C)c5nsnc45)s3)cc2)cc1,ClCCl,0,6,Triphenylamine,810.098,14.45684,84.78,-0.042829812,40,7,4.249904,train
524,560,0.74000001,,CCCc1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(NCc4ccccc4OCC)C=CC2=C3c2ccc(N)cc2)nn1,C1CCCCC1,10,5,BODIPY,541.415,4.7685,85.93,-0.051294671,25,6,3.400434,train
400,510,0.029999999,,CC1=CC(c2ccc3ccccc3c2)=[O+][B-]2(OC(=O)C(=O)O2)O1,CC#N,4,8,PAHs,310.07,2.0278,73.13,-0.026485464,15,4,3.078884,valid
401,441,0.430000007,,c1ccc(N=c2[nH]c(=Nc3ccccc3)[nH]c(=Nc3ccc4cc5ccccc5cc4c3)[nH]2)cc1,CC#N,4,8,PAHs,454.537,5.6745,84.45,-0.049163575,37,6,3.5341694,train
679,,,,CCCCCCCCCC[C@]1(CCCCCCCC)C(C=C2C(=O)C(C=C3N(C)c4ccc5cc(C(=O)[O-])ccc5c4C3(C)C)=C2O)=[N+](C)c2cc3c(cc21)-c1ccccc1C3(CCCCCCCC)CCCCCCCC,ClCCl,0,0,SquaricAcid,1055.586,18.8513,83.68,-0.046138501,29,8,3.6275644,test
344,382,0.370000005,32500,c1cc2cc(-c3ccncc3)c3cccc4c(-c5ccncc5)cc(c1)c2c34,Cc1ccccc1,6,8,PAHs,356.428,6.708,25.78,-0.039207148,31,6,3.6843834,valid
294,367,,,Oc1ccccc1/C=N/c1ccc(Cn2cncn2)cc1,CC(C)O,17,13,6n6,278.315,2.7826,63.3,-0.057817542,18,3,4.073906,train
391,433,0.610000014,,c1cnc(-c2c3ccccc3c(-c3cncnc3)c3ccccc23)nc1,CCO,2,8,PAHs,334.382,4.907,51.56,-0.038867688,28,5,3.3486345,test
550,625,0.027000001,,O=C1C=CC=C[N+]1=C1C=CC2=C(c3ccco3)c3ccc(-n4ccccc4=O)n3[B-](F)(F)N21,Cc1ccccc1,6,4,Cyanine,444.206,3.1206,63.39,-0.033068253,23,6,3.111521,train
503,,,,Cc1cccc(N(c2ccc(/C=C/C=C/C=C3\SC(=S)N(CC(=O)O)C3=O)cc2)c2ccc(C)c(C)c2)c1,CS(C)=O,7,6,Triphenylamine,540.71,7.47986,60.85,-0.044390327,24,4,2.3998199,train
528,544,0.839999974,,C#CC1=CC(=[O+]CCCC)C(=C=C=c2ccc(=C3c4c(C)c(CC)c(C)n4[B-](F)(F)n4c(C)c(CC)c(C)c43)cc2)C=C1OCCCC,ClC(Cl)Cl,3,5,BODIPY,648.647,7.61938,30.39,-0.040201314,23,5,3.7202477,train
407,520,0.239999995,,CN(C)c1ccc(/C=C/c2nc3cnccn3c2NC2CCCCC2)cc1,CS(C)=O,7,10,5p6,361.493,4.7103,45.46,-0.051990252,17,4,3.433231,test
562,583,0.850000024,,CCC1=C(C)C2=C(C)c3cc(SC#N)c(NCc4ccc(OC)cc4)n3[B-](F)(F)[N+]2=C1C,CO,1,5,BODIPY,454.355,5.86278,52.99,-0.037480372,14,4,3.3349204,test
490,596,,,C[N+](C)=C1C=CC(=CC=C2C=CN(CCCCCN3C=CC(=CC=C4C=CC(=[N+](C)C)C=C4)C=C3)C=C2)C=C1,c1ccncc1,24,4,Cyanine,518.749,6.2265,12.5,-0.023904317,14,4,3.5207906,train
431,487,0.479999989,,COc1cc(/C=C/c2nc3ccccc3o2)c(OC)cc1/C=C/c1nc(C)nc(/C=C/c2cc(OC)c(/C=C/c3nc4ccccc4o3)cc2OC)n1,C1CCOC1,5,10,5p6,705.771,9.17842,127.65,-0.041453079,42,7,4.250031,test
398,436,0.42,,Clc1nc(=Nc2ccccc2)[nH]c(=Nc2ccc3cc4ccccc4cc3c2)[nH]1,C1COCCO1,13,8,PAHs,397.869,5.1624,69.19,-0.042460488,30,5,3.4721613,train
387,,,,Fc1ccc(-c2cc(-c3ccc(F)cc3)c3ccc4c(-c5ccc(F)cc5)cc(-c5ccc(F)cc5)c5ccc2c3c54)cc1,C1CCCCC1,10,8,PAHs,578.608,11.8084,0,-0.03196371,43,8,3.2699459,train
559,569,0.529999971,,CC1=C2C=CC(/C=C/c3ccccc3)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,ClC(Cl)Cl,3,5,BODIPY,336.194,4.80894,7.94,-0.036204096,15,4,2.523757,valid
449,,,,CCCCCCc1cc(-c2cc(CCCCCC)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)sc1/C=C(\C#N)C(=O)O,ClCCl,0,6,Triphenylamine,672.96,12.85058,64.33,-0.043101816,30,5,3.596263,train
366,557,0.159999996,,CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc(-c5ccc(OC)cc5)cc4)ccc(c23)C1=O,CCCCO,18,1,Naphthalimide,561.766,10.0878,46.61,-0.041856228,25,5,3.3799613,train
361,422,0.870000005,300000,COc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,CN(C)C=O,9,13,6n6,423.494,3.4039,105.22,-0.0557838,21,4,3.7675648,train
403,523,0.5,,CC(=O)c1ccn2c3c(c(-c4ccccc4)c2c1)CN(CCCN=C(O)OC(C)(C)C)C3=O,CO,1,10,5p6,447.535,4.8839,83.61,-0.046474779,19,4,3.477655,train
566.5,596,0.54,,Cc1cc(/C=C/c2ccc(C)c3ccccc23)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,7,5,BODIPY,372.227,5.65884,7.94,-0.038556689,20,5,3.6420703,train
391,474,,25500,c1csc(-c2ccc(-c3ccc(-c4cccs4)s3)s2)c1,CCCCCCCCCCCCCC,61,-1,,330.524,6.9336,0,-0.032870418,20,4,3.073404,train
458,,,,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)s4)s3)cc2)cc1,CCO,2,6,Triphenylamine,704.958,12.52318,82.79,-0.045126715,30,5,4.3038664,valid
343,376,0.970000029,,COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)C)cc3)nc2c1)N=C(O)OC(C)(C)C,c1ccccc1,15,10,5p6,439.512,4.374,97.39,-0.050091089,18,3,4.1142097,train
458,495.5,0.76,53027.4,Oc1ccc(OC2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1,C1CCCCC1,10,5,BODIPY,300.073,2.8307,37.4,-0.047154026,14,4,3.491449,test
645,656,0.810000002,,C[O+]=C1C=CC(=C2c3cc(Br)c(/C=C/c4ccc(C(F)(F)F)cc4)n3[B-](F)(F)N3C2C=C(Br)C3/C=C/c2ccc(C(F)(F)F)cc2)C=C1,C1CCCCC1,10,5,BODIPY,798.175,10.3541,19.47,-0.034762019,24,6,3.6092587,train
490,711,0.239999995,17600,CCC1(CC)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(C)C)cc21,CS(C)=O,7,13,6n6,341.458,5.26966,50.82,-0.037272516,13,3,2.952113,valid
396,,,,CCCCn1c2cc(-c3ccc(-c4cccnc4)s3)ccc2c2ccc(N(c3ccccc3)c3ccccc3)cc21,C1COCCO1,13,3,Carbazole,549.743,10.8549,21.06,-0.041929388,38,7,3.4422498,train
375,476,0.335999995,,CC1(C)c2ccccc2N(c2ccc(-c3cc(-c4ccccc4)nc(-c4ccccc4)n3)cc2)c2ccccc21,Cc1ccccc1,6,6,Triphenylamine,515.66,9.5867,29.02,-0.039926234,36,7,4.588418,train
413,489,,,N#CC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1nc2ccc(C(=O)O)cc2[nH]1,CN(C)C=O,9,6,Triphenylamine,456.505,6.79508,93.01,-0.045985841,30,5,3.0576947,train
764,,,,CC(C)(C)c1c2ccc3[nH]c4c(ccc5c(C(C)(C)C)c(ccc6[nH]c7c(ccc1c7n2)c6C(C)(C)C)nc54)c3C(C)(C)C,Cc1ccccc1,6,10,5p6,582.836,11.242,57.36,-0.03874809,34,7,3.4755135,valid
514,,,,CCCCCCCCn1nc2c(-c3ccc4c(c3)C3CCCC3N4c3ccc(C)cc3)ccc(-c3cc4c(s3)C(CCCCCCCC)(CCCCCCCC)c3cc(/C=C(\C#N)C(=O)O)sc3-4)c2n1,ClCCl,0,10,5p6,974.438,18.1043,95.04,-0.039871907,34,9,3.672915,test
349,409,0.879999995,57900,c1ccc2[nH]c(-c3ccc(-c4ccc(-c5ccc(-c6nc7ccccc7[nH]6)cc5)cc4)cc3)nc2c1,CN(C)C=O,9,10,5p6,462.556,8.1072,57.36,-0.044441399,38,7,3.9098527,train
427,542,,,CN(C)c1ccc(/C=C/C(=O)c2ccc(Cl)cc2)cc1,CN(C)C=O,9,13,6n6,285.774,4.3021,20.31,-0.045596398,14,2,3.3902566,test
558,573,1,127400,Cc1ccccc1-c1c2ccc(N3CCCC3)cc2[o+]c2cc(N3CCCC3)ccc12,ClCCl,0,9,Acridines,409.553,7.04292,17.78,-0.011659331,22,6,3.093724,train
526,,,,CCCCCCCCCCCCc1cc(-c2ccc(N3c4ccccc4C4C5CCC(C5)C43)cc2)sc1-c1ccc(/C=C2\SC(=S)N(CC(=O)O)C2=O)s1,ClCCl,0,10,5p6,795.174,12.9266,60.85,-0.040149757,26,8,4.6695747,train
472,,,,N#C/C(=C\c1ccc(-c2ccc(-c3ccc(-c4ccc(N(c5ccc6c(c5)OCCO6)c5ccc6c(c5)OCCO6)cc4)s3)s2)cc1)C(=O)O,ClCCl,0,6,Triphenylamine,696.806,9.81438,101.25,-0.042335975,36,8,4.5419645,train
393,,,,Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc([N+](=O)[O-])cc1,C1COCCO1,13,13,6n6,298.342,4.48282,75.73,-0.047077151,14,2,3.0407796,train
355,414,0.200000003,24500,CCC1=C(C)C2=Cc3cscc3B(O)N2C1=O,ClC(Cl)Cl,3,-1,,245.112,1.3588,40.54,-0.036423377,8,3,3.7416902,train
341,376,0.029999999,36308,CC1(C)CC(NCc2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1[O],CC#N,4,8,PAHs,385.531,6.0407,35.17,-0.0431655,19,5,3.500679,test
521.4,535.2,0.65,79067.9,CCC1=C(C)C2=C(c3ccc(CCCOC(C)=O)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CC(C)=O,12,5,BODIPY,480.408,6.37224,34.24,-0.035616881,15,4,3.333904,train
500,,,,CCCCCCOc1ccc2c(c1)Oc1cc(/C=C(\C#N)C(=O)O)ccc1N2c1ccc(OC)cc1,ClCCl,0,6,Triphenylamine,484.552,7.22138,92.02,-0.045822179,20,4,2.8340626,train
562,585,0.64,,Cc1cc(/C=C/c2cc(Br)ccc2O)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,7,5,BODIPY,403.035,4.66532,28.17,-0.044278287,15,4,2.941274,valid
321,,,13800,c1ccc(-c2cc3ccccc3p2-c2ccccc2)cc1,C1CCOC1,5,10,5p6,286.314,6.4826,0,-0.044804727,22,4,4.1884837,valid
509,721,0,,CC1(C)OC(=C(C#N)C#N)C(C#N)=C1/C=C/c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,ClCCl,0,3,Carbazole,564.733,9.32214,85.53,-0.031560892,24,5,2.389248,test
425,,,,CCCC1(CCC)c2cc(-c3nc(-c4ccc5c(c4)C(CCC)(CCC)c4cc(N(c6ccccc6)c6ccccc6)ccc4-5)nc(-c4ccc5c(c4)C(CCC)(CCC)c4cc(N(c6ccccc6)c6ccccc6)ccc4-5)n3)ccc2-c2ccc(-c3ccc(/C=C(\C#N)C(=O)O)s3)cc21,ClC(Cl)Cl,3,6,Triphenylamine,1337.791,25.13238,106.24,-0.039228878,73,15,3.6650991,train
329,391,,,CC(C)(C)c1ccc(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,CC#N,4,8,PAHs,634.867,12.9279,17.82,-0.039607455,44,8,4.844729,test
473,670,0.140000001,13804,CCN(CC)/C(C)=N\c1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CCO,2,8,PAHs,342.442,5.4429,32.67,-0.038663214,19,4,3.1005282,train
350,506,0.292,36517.4,CCN(CC)c1ccc2c(c1)oc(=O)c1cc3c(-c4ccccc4)nn(C)c3nc12,ClCCl,0,2,Coumarin,398.466,4.7411,64.16,-0.035397113,27,5,3.567726,train
425,501,0.5,,COc1ccc2c(c1)[nH]c1c3[nH]c4cc(OC)ccc4c3c3nsnc3c21,Cc1ccccc1,6,3,Carbazole,374.425,4.9775,75.82,-0.041851837,28,6,3.092711,train
356,442,0.0185,,COc1ccc(-c2nc(=N)[nH]c(C#N)c2C#N)cc1OC,CCOC(C)=O,14,13,6n6,281.275,1.31673,118.57,-0.045678301,13,2,3.1683571,test
496,623,0.028000001,,CCCCCc1cn(CC[N+](CCn2cc(CCCCC)nn2)=C2C=CC(=C3c4cccn4[B-](F)(F)n4cccc43)C=C2)nn1,C1CCOC1,5,5,BODIPY,613.57,5.8042,74.29,-0.046607417,24,6,3.4795034,train
557,580,1,,F[B-]1(F)n2c(ccc2-c2ccc3ccccc3c2)C(c2c(Cl)cccc2Cl)=C2C=CC=[N+]21,Cc1ccccc1,6,5,BODIPY,463.123,7.2639,7.94,-0.032226273,25,6,3.1470034,train
443,544,,,CC1(C)c2cc(C=C(C#N)C(=O)O)ccc2-c2ccc(-c3sc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4c3OCCO4)cc21,C1CCOC1,5,6,Triphenylamine,672.806,10.62098,82.79,-0.041385128,37,8,3.909742,train
509,537.5,,,CC1=CC(C)=[N+]2C1=Cc1c(C)c(C=C(Br)Br)c(C)n1[B-]2(F)F,CC#N,4,5,BODIPY,431.915,5.20364,7.94,-0.025649992,9,3,3.2832916,train
316,427,0.930000007,,CN(C)c1ccc(-n2ncc(-c3ccccc3)n2)cc1,C1CCOC1,5,12,5n6,264.332,3.0003,33.95,-0.046666689,17,3,4.0710936,train
502,524,0.007,77001.6,CC1=CC(C)=[N+]2C1=C(c1ccc([N+](=O)[O-])cc1)c1c(C)cc(C)n1[B-]2(F)F,CCO,2,5,BODIPY,369.18,4.44214,51.08,-0.02807491,15,4,2.3696842,test
334,413,,,CC(C)(C)c1ccc(-c2nc3c4ccc(-c5ccc6ccccc6c5)cc4c4cc(-c5ccc6ccccc6c5)ccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,CC#N,4,8,PAHs,734.987,15.2343,17.82,-0.038511819,54,10,4.217651,train
613,628,0.899999976,,Cc1cc(C)c(C2=C3C=c4c([nH]c5ccc(C(C)(C)C)cc45)=[N+]3[B-](F)(F)n3c2cc2c4cc(C(C)(C)C)ccc4[nH]c23)c(C)c1,C1CCCCC1,10,5,BODIPY,600.566,8.10526,39.52,-0.040093901,33,8,2.9883463,test
521,542,,,O=C(ON1C(=O)CCC1=O)c1cc(Cl)c(C(=O)O)c(-c2c3cc(Cl)c(=O)cc-3oc3cc(O)c(Cl)cc23)c1Cl,O,8,9,Acridines,611.173,5.803,151.42,-0.027546605,26,5,2.9419217,valid
434,,,,CCCCCCn1c2c(c3cc(-c4ccc(/C=c5\sc(=C(C#N)C#N)nc5O)cc4)ccc31)C(CCCCCC)(CCCCCC)c1ccccc1-2,ClCCl,0,10,5p6,709.016,11.28466,85.63,-0.040632419,29,6,4.421583,train
451,577,0.310000002,,O=S1(=O)C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc31)C1(C3=C(c4ccccc41)S(=O)(=O)c1cc(N(c4ccccc4)c4ccccc4)ccc13)c1ccccc12,ClCCl,0,6,Triphenylamine,826.999,12.2507,74.76,-0.035262318,54,12,4.250003,train
519,551,,,COc1ccc(N(c2ccc(OC)cc2)c2ccc3c4cccc5c(N(c6ccc(OC)cc6)c6ccc(OC)cc6)ccc(c6cccc2c63)c54)cc1,C1CCCCC1,10,6,Triphenylamine,706.842,12.7112,43.4,-0.045946926,48,9,4.3131294,train
405,580,0.98,20989.4,COC(=O)c1ccc(-c2nc3ccc(N(C)C)cc3s2)cc1,CS(C)=O,7,10,5p6,312.394,3.8159,42.43,-0.041922932,17,3,3.3375006,train
427,481,0.004,51955,COc1cc2c(cc1C=C(C#N)C#N)c1ccccc1n2C,ClCCl,0,3,Carbazole,287.322,3.77066,61.74,-0.035836047,16,3,3.5501528,train
336,544,0.01,,COc1cc2cc(OC)c(-c3ccc([N+](=O)[O-])cc3)cc2cc1-c1ccc([N+](=O)[O-])cc1,ClC(Cl)Cl,3,8,PAHs,430.416,6.0074,104.74,-0.037292135,25,4,3.629426,test
439,,,,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3c4ccccc4c(C#Cc4ccc(C(=O)O)cc4)c4ccccc34)cc2)cc1,ClCCl,0,6,Triphenylamine,765.994,14.146,59,-0.046380906,41,7,4.2499986,train
519,536,0.680000007,,Cc1cc(C)c(C2=C3C=CC(C=O)=[N+]3[B-](F)(F)n3cccc32)c(C)c1,ClCCl,0,5,BODIPY,338.166,3.63126,25.01,-0.033577142,15,4,3.0808012,valid
561,578,0.66,,Cc1cc(/C=C/c2ccccc2OCc2ccccc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,7,5,BODIPY,414.264,5.77622,17.17,-0.043149327,21,5,2.9246128,train
584,,,,CCCCCCc1nc2c(-c3ccc(/C=C(\C#N)C(=O)O)s3)c3nc(CCCCCC)c(CCCCCC)nc3c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c2nc1CCCCCC,ClCCl,0,6,Triphenylamine,1021.454,18.64958,115.89,-0.039201104,46,8,3.6073956,train
492,575,0.082999997,,COc1ccc(/C=C/C2=CC(/C=C/c3ccc(OC)c(OC)c3)=[O+][B-](F)(F)O2)cc1OC,CCO,2,13,6n6,444.239,4.8411,57.45,-0.047983489,16,3,2.9214935,train
522,551,,,C[O+]=C1C=CC(=C2c3c(C)c(C=C(Br)Br)c(C)n3[B-](F)(F)n3c(C)c(C=C(Br)Br)c(C)c32)C=C1,C1CCOC1,5,5,BODIPY,721.869,8.44658,21.16,-0.034030866,16,4,3.3771024,test
443,489,,,CCCCOc1c(Br)cc2cc(Br)c(OCCCC)c3c4c(OCCCC)c(Br)cc5cc(Br)c(OCCCC)c(c1c23)c54,ClCCl,0,8,PAHs,856.328,13.5028,36.92,-0.035249192,24,5,4.249578,test
484,608,,,C[N+](C)=C1C=CC(=CC=C2C=CN(CCCN3C=CC(=CC=C4C=CC(=[N+](C)C)C=C4)C=C3)C=C2)C=C1,CC(C)=O,12,4,Cyanine,490.695,5.4463,12.5,-0.022315779,14,4,1.8856225,test
610,647,0.270000011,76600,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4cc5c(cc4c3[o+]c2c1)CCCN5C,ClC(Cl)Cl,3,2,Coumarin,509.582,6.5673,85.29,-0.015357032,29,6,2.949997,train
376,485,0.910000026,,CCCCN=C(O)c1ccc2ccc3c(N4CCCCC4)ccc4ccc1c2c43,ClC(Cl)Cl,3,8,PAHs,384.523,6.679,35.83,-0.049901407,20,5,3.437284,train
